"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2848032324402061323",="2848032324402061323","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022082722001118451417504030","6.56","6.56","没有申请退款","无退款申请","2022-08-27 23:11:26","2022-08-27 23:11:33"
="2849651787980499932",="2849651787980499932","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易关闭","AQZH43",="2022082722001100661442055987","3.71","3.71","退款成功","3.71","2022-08-27 23:11:09","2022-08-27 23:11:26"
="1654645836025887068",="1654645836025887068","海底捞鱼香肉丝调味料100g*3包川菜调味酱汁鱼香茄子家常菜调料包","30.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022082722001177491457057756","12.83","12.83","没有申请退款","无退款申请","2022-08-27 23:09:34","2022-08-27 23:09:39"
="2849650383678998405",="2849650383678998405","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","42.40","1","null","口味：【共6盒】原味牛肉2盒+玉米2盒+洋葱2盒","null","null","交易成功","null",="2022082722001182981459256438","31.19","31.19","没有申请退款","无退款申请","2022-08-27 23:09:14","2022-08-27 23:09:16"
="1654644468582860496",="1654644468582860496","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022082722001122931400064405","21.16","21.16","没有申请退款","无退款申请","2022-08-27 23:09:13","2022-08-27 23:09:19"
="2849649303660696921",="2849649303660696921","海底捞麻辣清油火锅底料220g四川重庆正宗串串香家用成都冒菜调料","12.90","1","null","口味：清油火锅底料220g*1袋","null","null","卖家已发货，等待买家确认","null",="2022082722001124171445121624","12.52","12.52","没有申请退款","无退款申请","2022-08-27 23:08:35","2022-08-27 23:08:43"
="2848025808619890449",="2848025808619890449","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：蔬菜小面280g*3袋","null","邮政拒收","交易成功","null",="2022082722001149281445963836","19.34","19.34","没有申请退款","无退款申请","2022-08-27 23:07:36","2022-08-27 23:07:44"
="2849308706541133506",="2849308706541133506","草原红太阳烧烤蘸料原味45g*5袋腌料蘸料烧烤撒料烤面筋BBQ调味料","25.80","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022082722001139881455836637","14.36","14.36","没有申请退款","无退款申请","2022-08-27 23:07:34","2022-08-27 23:07:40"
="2848026312380906210",="2848026312380906210","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022082722001129391401888333","5.34","5.34","没有申请退款","无退款申请","2022-08-27 23:07:28","2022-08-27 23:07:30"
="2849308166623331524",="2849308166623331524","陈克明鸡蛋风味面500g*3袋 非油炸波纹面条方便面麻辣烫火锅面条","15.90","1","null","口味：【非油炸】鸡蛋风味面500g*2袋(小包）","null","null","卖家已发货，等待买家确认","null",="2022082722001120691446610289","15.43","15.43","没有申请退款","无退款申请","2022-08-27 23:07:13","2022-08-27 23:07:14"
="2849309498092451365",="2849309498092451365","川南爽口黄花下饭菜235g*2瓶 四川咸菜小菜泡菜早餐配粥榨菜即食","29.40","1","null","口味：爽口下饭菜235g*3瓶（送1铁勺+5包香菇酱）","null","null","卖家已发货，等待买家确认","null",="2022082722001137731439092323","28.52","28.52","没有申请退款","无退款申请","2022-08-27 23:06:50","2022-08-27 23:06:55"
="2848896541053558620",="2848896541053558620","海底捞拌饭酱燕麦青椒佐餐酱牛肉酱黄豆拌面条下饭酱调味酱辣椒酱","15.00","1","null","口味：精品牛肉酱200g【微微辣】","null","null","交易成功","null",="2022082722001112681443062030","14.55","14.55","没有申请退款","无退款申请","2022-08-27 23:04:45","2022-08-27 23:04:50"
="2848895821095965831",="2848895821094965831","川娃子卤料175g*5包家用卤猪蹄茶叶蛋鸡爪五香卤菜卤料包调味料","14.90","1","cwzwxll01","口味：川娃子卤料175g*1包","null","null","卖家已发货，等待买家确认","cwzwxll01",="2022082722001193281451799070","14.46","14.46","没有申请退款","无退款申请","2022-08-27 23:04:29","2022-08-27 23:04:38"
="2848895821096965831",="2848895821094965831","海底捞麻辣小海鲜调味料香辣川菜干锅料回锅肉鱼香肉丝麻婆豆腐","5.80","1","null","口味：蒜蓉花甲调料70g*1袋【尝鲜价】","null","null","卖家已发货，等待买家确认","null",="2022082722001193281451799070","5.63","5.63","没有申请退款","无退款申请","2022-08-27 23:04:29","2022-08-27 23:04:38"
="2848895821097965831",="2848895821094965831","川娃子酸汤肥牛调味料260g*3袋酸汤鱼酸辣金汤麻辣烫鱼火锅底料","11.80","1","null","口味：【尝鲜】酸汤肥牛底料260g*1袋","null","null","卖家已发货，等待买家确认","null",="2022082722001193281451799070","11.45","11.45","没有申请退款","无退款申请","2022-08-27 23:04:29","2022-08-27 23:04:38"
="2848895821098965831",="2848895821094965831","太太乐糖醋排骨调味料100g糖醋排骨鱼糖醋里脊糖醋汁糖醋酱调味料","8.80","1","ttltcpg01","口味：【尝鲜】糖醋排骨调料100g*1袋","null","null","卖家已发货，等待买家确认","ttltcpg01",="2022082722001193281451799070","7.92","7.92","没有申请退款","无退款申请","2022-08-27 23:04:29","2022-08-27 23:04:38"
="2848895821099965831",="2848895821094965831","海底捞红烧肉调味料200g*2袋 家用酱料猪蹄排骨酱汁红烧肉调料包","15.80","1","null","净含量：200g;口味：红烧肉调料200g*2袋","null","null","卖家已发货，等待买家确认","null",="2022082722001193281451799070","15.33","15.33","没有申请退款","无退款申请","2022-08-27 23:04:29","2022-08-27 23:04:38"
="1655468113531391192",="1655468113531391192","海天辣椒豉油450mL家用辣味生抽凉拌炒菜蒸鱼去腥调味料火锅蘸料","12.90","6","htljcy01","null","null","null","卖家已发货，等待买家确认","htljcy01",="2022082722001185731440936237","69.66","69.66","没有申请退款","无退款申请","2022-08-27 23:04:17","2022-08-27 23:04:19"
="1655353454501693091",="1655353454501693091","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","卖家已发货，等待买家确认","AQZH35",="2022082722001191381409252755","4.76","4.76","没有申请退款","无退款申请","2022-08-27 23:01:47","2022-08-27 23:01:53"
="1655352554445609682",="1655352554445609682","安琪百钻华夫饼粉1kg 家用松饼粉华夫饼预拌粉煎饼粉diy烘焙材料","40.90","2","BZZH37","颜色分类：华夫饼粉1kg*2袋","null","null","交易成功","BZZH37",="2022082722001170881400716851","81.72","81.72","没有申请退款","无退款申请","2022-08-27 23:00:14","2022-08-27 23:00:15"
="2849636271956870766",="2849636271956870766","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH05",="2022082722001196461401647619","7.51","7.51","没有申请退款","无退款申请","2022-08-27 22:59:55","2022-08-27 22:59:56"
="2848015116119449409",="2848015116118449409","海底捞精品水煮鱼调料包210g家用四川麻辣水煮牛蛙肉片火锅底料包","9.90","1","null","口味：（拍2送小米辣1包）精品水煮鱼210g*1包","null","null","卖家已发货，等待买家确认","null",="2022082722001176431452900626","9.90","9.90","没有申请退款","无退款申请","2022-08-27 22:58:39","2022-08-27 22:58:49"
="2848015116120449409",="2848015116118449409","草原红太阳烧烤料35g*5袋 孜然粉烧烤调料烤肉料撒料粉烤鱼蘸料","20.80","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022082722001176431452900626","11.50","11.50","没有申请退款","无退款申请","2022-08-27 22:58:39","2022-08-27 22:58:49"
="2848015116121449409",="2848015116118449409","川南榨菜53g下饭菜小包装四川儿童学生麻辣萝卜干木耳酸辣海带丝","11.90","1","null","口味：混合口味53g*8包（口味随机，可备注）","null","null","卖家已发货，等待买家确认","null",="2022082722001176431452900626","11.90","11.90","没有申请退款","无退款申请","2022-08-27 22:58:39","2022-08-27 22:58:49"
="2848015116122449409",="2848015116118449409","海底捞手工牛油火锅底料500g正宗四川重庆麻辣成都老火锅炒制商用","50.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022082722001176431452900626","19.90","19.90","没有申请退款","无退款申请","2022-08-27 22:58:39","2022-08-27 22:58:49"
="2848015116123449409",="2848015116118449409","海底捞青椒牛油火锅底料150g重庆麻辣串串香炒菜煮面青椒鱼调味料","20.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022082722001176431452900626","7.90","7.90","没有申请退款","无退款申请","2022-08-27 22:58:39","2022-08-27 22:58:49"
="2848015116124449409",="2848015116118449409","海底捞火锅蘸料原味香辣麻辣组合花生芝麻酱火锅调味料小包装家用","19.50","1","null","口味：【升级盒装】麻辣味3盒+鲜香味2盒（送土豆粉2包）","null","null","卖家已发货，等待买家确认","null",="2022082722001176431452900626","17.55","17.55","没有申请退款","无退款申请","2022-08-27 22:58:39","2022-08-27 22:58:49"
="2848015116125449409",="2848015116118449409","海底捞火锅蘸料原味香辣麻辣组合花生芝麻酱火锅调味料小包装家用","19.50","2","null","口味：原味120g*5包（送土豆粉2包）","null","null","卖家已发货，等待买家确认","null",="2022082722001176431452900626","35.10","35.10","没有申请退款","无退款申请","2022-08-27 22:58:39","2022-08-27 22:58:49"
="2848009824125083230",="2848009824125083230","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022082722001107241433333633","6.56","6.56","没有申请退款","无退款申请","2022-08-27 22:55:01","2022-08-27 22:55:12"
="1655347406834271881",="1655347406834271881","川南香辣牛肉酱200g香菇酱爆椒拌菜辣椒酱即食四川剁椒拌面拌饭酱","31.60","1","null","口味：爆椒牛肉酱+香辣牛肉酱（送2包香菇酱+铁勺1把）","null","发邮政快递谢谢","卖家已发货，等待买家确认","null",="2022082722001181711441215869","31.60","31.60","没有申请退款","无退款申请","2022-08-27 22:54:48","2022-08-27 22:54:49"
="2849629755568432161",="2849629755568432161","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","卖家已发货，等待买家确认","null",="2022082722001116711436594379","9.41","9.41","没有申请退款","无退款申请","2022-08-27 22:54:42","2022-08-27 22:54:47"
="2849628495673957644",="2849628495673957644","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022082722001198721447249773","6.56","6.56","没有申请退款","无退款申请","2022-08-27 22:53:50","2022-08-27 22:54:10"
="1655461021205311795",="1655461021205311795","海天凉拌酱油500ml 凉拌菜专用酱油沙拉汁炒菜火锅点蘸鱼虾海鲜","25.00","1","htlbjy01","null","null","null","交易成功","htlbjy01",="2022082722001182391407731723","11.45","11.45","没有申请退款","无退款申请","2022-08-27 22:52:52","2022-08-27 22:53:00"
="2848877245753139330",="2848877245753139330","海天草菇老抽150mL 小瓶装家用厨房炒菜红烧卤味酱汁上色调味料","6.90","1","htcglc01","净含量：150ml;颜色分类：草菇老抽150ml*1瓶","null","null","卖家已发货，等待买家确认","htcglc01",="2022082722001165471455976536","6.90","6.90","没有申请退款","无退款申请","2022-08-27 22:52:26","2022-08-27 22:52:31"
="1655459005978492581",="1655459005978492581","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022082722001153301428741975","6.56","6.56","没有申请退款","无退款申请","2022-08-27 22:52:23","2022-08-27 22:52:55"
="2848875913526919806",="2848875913526919806","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","卖家已发货，等待买家确认","null",="2022082722001138871456440117","20.28","20.28","没有申请退款","无退款申请","2022-08-27 22:50:48","2022-08-27 22:50:50"
="1655367207961507286",="1655367207961507286","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","42.40","1","MJZH62","口味：【共6盒】原味牛肉2盒+玉米2盒+咖喱2盒","null","null","卖家已发货，等待买家确认","MJZH62",="2022082722001142251411657062","29.28","29.28","没有申请退款","无退款申请","2022-08-27 22:50:32","2022-08-27 22:50:34"
="1655343266995825592",="1655343266995825592","海天大红浙醋450ml*2瓶红醋泡萝卜专用水饺蟹虾醋凉拌醋酿造米醋","30.00","1","HTZH189","null","null","null","交易成功","HTZH189",="2022082722001194891457340613","15.33","15.33","没有申请退款","无退款申请","2022-08-27 22:49:23","2022-08-27 22:49:27"
="2847998916314665163",="2847998916314665163","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：香辣蘸料120g*3袋","null","null","卖家已发货，等待买家确认","null",="2022082722001198101448617913","11.35","11.35","没有申请退款","无退款申请","2022-08-27 22:48:34","2022-08-27 22:48:40"
="2849621943425567038",="2849621943425567038","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易关闭","null",="2022082722001171421403259582","6.56","6.56","退款成功","6.56","2022-08-27 22:48:15","2022-08-27 22:48:17"
="2848871377617237119",="2848871377616237119","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：原味蘸料120g*3袋","null","null","交易成功","null",="2022082722001163831458566220","11.70","11.70","没有申请退款","无退款申请","2022-08-27 22:47:48","2022-08-27 22:47:56"
="2848871377618237119",="2848871377616237119","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：麻辣蘸料120g*3袋","null","null","交易成功","null",="2022082722001163831458566220","11.70","11.70","没有申请退款","无退款申请","2022-08-27 22:47:48","2022-08-27 22:47:56"
="2848871377619237119",="2848871377616237119","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","22.80","1","null","口味：【买就送5】清油麻辣220g+番茄底料","null","null","交易成功","null",="2022082722001163831458566220","22.79","22.79","没有申请退款","无退款申请","2022-08-27 22:47:48","2022-08-27 22:47:56"
="2848871377620237119",="2848871377616237119","【红包福利】详情咨询客服","3.00","1","null","null","null","null","交易成功","null",="2022082722001163831458566220","0.00","0.00","没有申请退款","无退款申请","2022-08-27 22:47:48","2022-08-27 22:47:56"
="2849282930190375743",="2849282930190375743","草原红太阳火锅蘸料180g*6袋芝麻酱拌面酱韭花酱花生酱火锅蘸料","6.90","1","null","口味：香辣180g*1袋","null","null","交易成功","null",="2022082722001123131444891437","6.90","6.90","没有申请退款","无退款申请","2022-08-27 22:47:47","2022-08-27 22:47:56"
="1654631688008028276",="1654631688008028276","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：香辣蘸料120g*3袋","null","null","交易成功","null",="2022082722001110031435874830","11.35","11.35","没有申请退款","无退款申请","2022-08-27 22:47:37","2022-08-27 22:47:39"
="2849618127898861030",="2849618127898861030","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022082722001164461403683876","6.56","6.56","没有申请退款","无退款申请","2022-08-27 22:46:46","2022-08-27 22:46:55"
="1654630140330859971",="1654630140330859971","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","26.90","1","null","口味：【共3盒】原味牛肉1盒+玉米1盒+咖喱1盒","null","null","卖家已发货，等待买家确认","null",="2022082722001107211430797775","15.56","15.56","没有申请退款","无退款申请","2022-08-27 22:46:14","2022-08-27 22:46:31"
="1654628700297394299",="1654628700297394299","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022082722001101781449813265","21.68","21.68","没有申请退款","无退款申请","2022-08-27 22:44:27","2022-08-27 22:46:13"
="2847990348950108328",="2847990348950108328","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022082722001122351428288354","8.25","8.25","没有申请退款","无退款申请","2022-08-27 22:44:05","2022-08-27 22:44:13"
="2849274326885912415",="2849274326885912415","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","卖家已发货，等待买家确认","TTLZH13",="2022082722001125701452739967","38.42","38.42","没有申请退款","无退款申请","2022-08-27 22:43:38","2022-08-27 22:43:44"
="2847988224395641451",="2847988224395641451","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","5.50","1","AQZH07","颜色分类：5g*5袋【送蒸布+切刀】","null","null","交易成功","AQZH07",="2022082722001175851406993764","5.23","5.23","没有申请退款","无退款申请","2022-08-27 22:41:25","2022-08-27 22:41:35"
="2848860253593939919",="2848860253593939919","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","卖家已发货，等待买家确认","null",="2022082722001122621448570703","9.90","9.90","没有申请退款","无退款申请","2022-08-27 22:40:36","2022-08-27 22:40:53"
="2847984084751020966",="2847984084750020966","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022082722001126271438397053","12.52","12.52","没有申请退款","无退款申请","2022-08-27 22:39:17","2022-08-27 22:39:28"
="2847984084752020966",="2847984084750020966","安琪酸奶发酵剂2菌/10菌酸奶菌粉乳酸菌种益生菌型自制酸奶发酵菌","13.80","1","aqsn02","食品口味：酸奶发酵菌【8菌型】10g*1袋(内含10小袋)","null","null","交易成功","aqsn02",="2022082722001126271438397053","13.39","13.39","没有申请退款","无退款申请","2022-08-27 22:39:17","2022-08-27 22:39:28"
="2849606391489196262",="2849606391489196262","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：原味蘸料120g*3袋","null","null","交易成功","null",="2022082722001139601401518756","11.35","11.35","没有申请退款","无退款申请","2022-08-27 22:37:36","2022-08-27 22:37:52"
="2848856221278314708",="2848856221278314708","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","卖家已发货，等待买家确认","null",="2022082722001156161435837522","20.28","20.28","没有申请退款","无退款申请","2022-08-27 22:37:27","2022-08-27 22:37:44"
="1655357991689974181",="1655357991689974181","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","卖家已发货，等待买家确认","AQZH34",="2022082722001106481456936642","8.50","8.50","没有申请退款","无退款申请","2022-08-27 22:36:40","2022-08-27 22:37:01"
="2848854853072668835",="2848854853072668835","海底捞金汤酸汤肥牛调料包家用黄灯笼辣椒商用酸辣料理包酸菜鱼","9.90","1","null","口味：酸汤肥牛200g（无赠品）","null","null","卖家已发货，等待买家确认","null",="2022082722001147051458033233","9.61","9.61","没有申请退款","无退款申请","2022-08-27 22:36:10","2022-08-27 22:36:20"
="2849265614367164157",="2849265614367164157","王致和干黄酱180g*3袋 老北京炸酱面豆瓣黄豆酱拌面酱干酱葱伴侣","9.90","1","WZHZH26","口味：【每袋3.3元】王致和干黄酱180g*3袋","null","null","交易成功","WZHZH26",="2022082722001115541401471723","9.61","9.61","没有申请退款","无退款申请","2022-08-27 22:36:09","2022-08-27 22:36:11"
="1655448277076332595",="1655448277076332595","凤球唛番茄调味酱850g沙司商用手抓饼薯条披萨意大利面酱番茄酱","12.90","1","null","null","null","null","交易成功","null",="2022082722001153301428737816","12.52","12.52","没有申请退款","无退款申请","2022-08-27 22:35:59","2022-08-27 22:36:01"
="1655335454028211871",="1655335454028211871","王致和红豆沙馅泥500g家用粽子月饼馅料面包夹心商用即食包子烘培","16.80","1","WZHZH04","颜色分类：【每袋8.4元】红豆沙500g*2袋","null","null","交易成功","WZHZH04",="2022082722001164571436415878","16.30","16.30","没有申请退款","无退款申请","2022-08-27 22:35:58","2022-08-27 22:36:06"
="1654621824262531781",="1654621824262531781","太太乐糖醋排骨调味料100g糖醋排骨鱼糖醋里脊糖醋汁糖醋酱调味料","31.80","2","TTLZH15","口味：【每袋6.36元】糖醋排骨调料100g*5袋","null","null","卖家已发货，等待买家确认","TTLZH15",="2022082722001168831450773283","63.60","63.60","没有申请退款","无退款申请","2022-08-27 22:34:51","2022-08-27 22:34:52"
="2847977856663609838",="2847977856663609838","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","日期新点的，谢谢","卖家已发货，等待买家确认","null",="2022082722001117441459157203","20.28","20.28","没有申请退款","无退款申请","2022-08-27 22:34:50","2022-08-27 22:34:56"
="1654621284570670868",="1654621284570670868","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨清油底料120g","null","null","卖家已发货，等待买家确认","null",="2022082722001142831455285867","6.56","6.56","没有申请退款","无退款申请","2022-08-27 22:34:43","2022-08-27 22:34:45"
="2848848841377136038",="2848848841377136038","凤球唛沙茶酱240g沙爹酱沙茶酱沙茶面火锅蘸酱调料品正宗潮汕特产","20.00","1","fqmscj01","null","null","null","卖家已发货，等待买家确认","fqmscj01",="2022082722001110791444530859","10.48","10.48","没有申请退款","无退款申请","2022-08-27 22:32:46","2022-08-27 22:32:54"
="1655354715807954788",="1655354715807954788","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","9.50","1","AQZH27","颜色分类：【甜味型】甜酒曲8g*10袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH27",="2022082722001134741446250910","9.47","9.47","没有申请退款","无退款申请","2022-08-27 22:32:05","2022-08-27 22:32:06"
="2848845781928737603",="2848845781928737603","雀巢Maggi美极土豆泥冲泡代餐方便即食宵夜速食懒人食品 12盒整箱","84.80","1","MJZH57","口味：【整箱12盒】原味牛肉*6盒+鸡茸玉米*6盒","null","null","卖家已发货，等待买家确认","MJZH57",="2022082722001123611439897062","62.26","62.26","没有申请退款","无退款申请","2022-08-27 22:31:55","2022-08-27 22:31:58"
="1655443993545824688",="1655443993545824688","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022082722001154021431932150","20.28","20.28","没有申请退款","无退款申请","2022-08-27 22:31:25","2022-08-27 22:31:27"
="2849259602095676259",="2849259602095676259","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","26.90","1","null","口味：【共3盒】原味牛肉1盒+玉米1盒+洋葱1盒","null","null","交易成功","null",="2022082722001126111434696123","15.56","15.56","没有申请退款","无退款申请","2022-08-27 22:31:17","2022-08-27 22:31:25"
="2847972960076299650",="2847972960076299650","小龙坎干碟香辣蘸料100g辣椒粉烧烤串串蘸碟辣椒面四川火锅调味料","25.80","3","null","null","null","null","卖家已发货，等待买家确认","null",="2022082722001181141447866349","40.50","40.50","没有申请退款","无退款申请","2022-08-27 22:30:51","2022-08-27 22:30:52"
="2848844449579841661",="2848844449579841661","草原红太阳菌汤火锅底料220g 家用菌菇汤料包刷羊肉不辣火锅底料","11.90","1","null","口味：菌汤火锅汤料220g*1袋（送2包干碟）","null","null","卖家已发货，等待买家确认","null",="2022082722001129851407408492","11.55","11.55","没有申请退款","无退款申请","2022-08-27 22:30:13","2022-08-27 22:31:38"
="2849254526639816206",="2849254526638816206","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022082722001174315730193670","7.90","7.90","没有申请退款","无退款申请","2022-08-27 22:29:11","2022-08-27 22:29:17"
="2849254526640816206",="2849254526638816206","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022082722001174315730193670","6.90","6.90","没有申请退款","无退款申请","2022-08-27 22:29:11","2022-08-27 22:29:17"
="2849254526641816206",="2849254526638816206","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022082722001174315730193670","6.90","6.90","没有申请退款","无退款申请","2022-08-27 22:29:11","2022-08-27 22:29:17"
="2849254526642816206",="2849254526638816206","【红包福利】详情咨询客服","3.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022082722001174315730193670","0.00","0.00","没有申请退款","无退款申请","2022-08-27 22:29:11","2022-08-27 22:29:17"
="2849255570057300826",="2849255570057300826","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.90","1","null","颜色分类：【风味型】甜酒曲8g*5袋（送蒸布+量勺5件套）","null","null","卖家已发货，等待买家确认","null",="2022082722001157071440584293","5.73","5.73","没有申请退款","无退款申请","2022-08-27 22:28:24","2022-08-27 22:28:30"
="1655352303511721377",="1655352303510721377","陈克明鸡蛋刀削挂面1kg×2袋陕西油泼面宽面条挂面烩面速食刀削面","24.90","1","null","口味：【鸡蛋风味】刀削挂面1kg*2袋","null","null","卖家已发货，等待买家确认","null",="2022082722001175441458342642","24.16","24.16","没有申请退款","无退款申请","2022-08-27 22:28:20","2022-08-27 22:28:33"
="1655352303512721377",="1655352303510721377","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","2","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","卖家已发货，等待买家确认","null",="2022082722001175441458342642","40.55","40.55","没有申请退款","无退款申请","2022-08-27 22:28:20","2022-08-27 22:28:33"
="1655440069994248287",="1655440069994248287","安琪面包馒头改良剂50g*5袋 家用吐司面包烘焙材料泡打粉酵母粉","7.80","1","AQZH74","颜色分类：面包改良剂50g*2袋","null","null","卖家已发货，等待买家确认","AQZH74",="2022082722001152521410312588","7.57","7.57","没有申请退款","无退款申请","2022-08-27 22:27:23","2022-08-27 22:27:31"
="1654616064061201096",="1654616064061201096","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","卖家已发货，等待买家确认","AQZH31",="2022082722001189161441811363","5.34","5.34","没有申请退款","无退款申请","2022-08-27 22:26:38","2022-08-27 22:26:46"
