"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2897336196262479320",="2897336196262479320","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022091922001120121422550596","20.90","20.90","没有申请退款","无退款申请","2022-09-19 23:59:46","2022-09-20 18:24:59"
="2898558290937532964",="2898558290937532964","海天豆瓣酱230g蒸排骨拌面蒸鱼辣椒煎炒蘸焖酱类调料厨房调味酱料","11.80","1","htdbj01","null","null","null","交易成功","htdbj01",="2022091922001103591410865566","11.45","11.45","没有申请退款","无退款申请","2022-09-19 23:59:43","2022-09-19 23:59:48"
="2898858567564514438",="2898858567564514438","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022091922001133981440155489","6.90","6.63","没有申请退款","无退款申请","2022-09-19 23:59:23","2022-09-20 00:09:48"
="1675470866312036175",="1675470866312036175","太太乐汤之鲜调味料瑶柱鸡汤猪骨牛肉速食汤料高汤浓缩家用小包装","14.90","1","null","净含量：112g;口味：汤之鲜瑶柱鸡汤味112g*1盒","null","null","交易成功","null",="2022091922001137431436598629","10.80","10.80","没有申请退款","无退款申请","2022-09-19 23:56:49","2022-09-19 23:57:16"
="1675503123889355193",="1675503123889355193","小龙坎干碟香辣蘸料100g辣椒粉烧烤串串蘸碟辣椒面四川火锅调味料","25.80","3","null","null","null","null","交易成功","null",="2022091922001149191413312704","41.40","41.40","没有申请退款","无退款申请","2022-09-19 23:56:39","2022-09-19 23:56:40"
="1675504383195852584",="1675504383195852584","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022091922001114741419688783","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:55:26","2022-09-19 23:55:31"
="2898856911004256054",="2898856911004256054","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022091922001158551420797706","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:55:16","2022-09-19 23:55:29"
="1675468886590158481",="1675468886590158481","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022091922001145961431670356","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:54:13","2022-09-19 23:54:25"
="2898140113255369322",="2898140113255369322","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022091922001196331450873951","39.60","39.60","没有申请退款","无退款申请","2022-09-19 23:54:10","2022-09-19 23:54:13"
="2898137269791402815",="2898137269791402815","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022091922001156601422387630","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:53:45","2022-09-19 23:53:51"
="2897326224784219340",="2897326224783219340","仲景上海葱油酱230g*2瓶葱油汁葱油拌面酱上海炸酱面酱拌饭拌菜酱","13.80","1","null","口味：上海葱油230g*1瓶（送香菇酱2包）","null","null","交易成功","null",="2022091922001189011459670649","13.39","13.39","没有申请退款","无退款申请","2022-09-19 23:52:01","2022-09-19 23:52:08"
="2897326224785219340",="2897326224783219340","川南油辣子258g油泼辣子红油辣椒酱香辣下饭菜拌面拌饭酱四川特产","11.80","1","null","口味：油辣子102g*3瓶（送5包香菇酱）","null","null","交易成功","null",="2022091922001189011459670649","11.21","11.21","没有申请退款","无退款申请","2022-09-19 23:52:01","2022-09-19 23:52:08"
="1674807996375594185",="1674807996375594185","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022091922001183911436966837","6.56","6.56","没有申请退款","无退款申请","2022-09-19 23:51:44","2022-09-19 23:52:14"
="2898851835192973953",="2898851835192973953","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022091922001172671415465540","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:51:09","2022-09-19 23:51:27"
="2898849927671864512",="2898849927671864512","雀巢Maggi美极土豆泥45g 原味牛肉味土豆泥速食冲泡早餐宵夜代餐","7.90","1","mjywnr01","null","null","null","交易成功","mjywnr01",="2022091922001107221408497804","7.67","7.67","没有申请退款","无退款申请","2022-09-19 23:50:51","2022-09-19 23:50:53"
="1675614253393594185",="1675614253393594185","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022091922001183911436723490","7.51","7.51","没有申请退款","无退款申请","2022-09-19 23:50:42","2022-09-19 23:52:06"
="1675500279593040591",="1675500279593040591","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","18.00","1","AQZH02","颜色分类：5g*30袋【送蒸布+切刀】","null","null","交易成功","AQZH02",="2022091922001199071410108280","17.97","17.97","没有申请退款","无退款申请","2022-09-19 23:49:35","2022-09-19 23:49:38"
="1675466942245036175",="1675466942245036175","太太乐汤之鲜调味料瑶柱鸡汤猪骨牛肉速食汤料高汤浓缩家用小包装","14.90","1","null","净含量：112g;口味：汤之鲜瑶柱鸡汤味112g*1盒","null","null","交易关闭","null",="2022091922001137431437466195","10.80","10.80","退款成功","10.80","2022-09-19 23:49:32","2022-09-19 23:49:36"
="2898546158716151350",="2898546158716151350","海天添丁甜醋450ml*2产妇月子醋正品煲猪蹄猪脚姜醋广东糯米甜醋","30.00","1","HTZH78","null","null","null","交易成功","HTZH78",="2022091922001152141417382368","19.39","19.39","没有申请退款","无退款申请","2022-09-19 23:48:40","2022-09-19 23:48:41"
="1675465610822274799",="1675465610822274799","陈克明鸡蛋刀削挂面1kg×2袋陕西油泼面宽面条烩面速食荞麦刀削面","21.90","1","null","口味：经典原味刀削挂面1kg*1袋+金沙河挂面1kg*1捆","null","null","交易成功","null",="2022091922001199231412696217","21.90","21.90","没有申请退款","无退款申请","2022-09-19 23:48:36","2022-09-19 23:48:44"
="2898848163481410414",="2898848163481410414","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：【3包组合】杂粮+蔬菜+高钙","null","null","交易成功","null",="2022091922001161031410126288","19.21","19.21","没有申请退款","无退款申请","2022-09-19 23:48:31","2022-09-19 23:49:36"
="2898846507148673557",="2898846507148673557","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：【3包组合】杂粮+蔬菜+高钙","null","null","交易成功","null",="2022091922001129591406084392","19.21","19.21","没有申请退款","无退款申请","2022-09-19 23:46:01","2022-09-19 23:48:31"
="2898127333633513408",="2898127333633513408","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022091922001137851446631207","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:44:02","2022-09-20 09:09:15"
="1675497255443859780",="1675497255443859780","草原红太阳烧烤料35g*5袋 孜然粉烧烤调料烤肉料撒料粉烤鱼蘸料","20.80","1","null","null","null","null","交易成功","null",="2022091922001191371453904503","11.16","11.16","没有申请退款","无退款申请","2022-09-19 23:43:10","2022-09-19 23:43:36"
="2898124525993126611",="2898124525993126611","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022091922001136941428596733","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:43:05","2022-09-19 23:43:12"
="2898540758609621507",="2898540758609621507","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.80","1","null","口味：【买就送5】醇香牛油+浓香牛油","null","null","交易成功","null",="2022091922001182691412753713","13.11","13.11","没有申请退款","无退款申请","2022-09-19 23:42:36","2022-09-19 23:42:40"
="2898124381892516215",="2898124381892516215","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","26.90","1","null","口味：【共3盒】原味牛肉1盒+玉米1盒+洋葱1盒","null","null","交易成功","null",="2022091922001180501405978136","16.90","16.90","没有申请退款","无退款申请","2022-09-19 23:42:29","2022-09-19 23:42:38"
="2898541802246515523",="2898541802246515523","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022091922001140451406179563","20.90","20.90","没有申请退款","无退款申请","2022-09-19 23:42:25","2022-09-19 23:42:33"
="2898123877620218912",="2898123877620218912","陈克明鸡蛋刀削挂面1kg×2袋陕西油泼面宽面条烩面速食荞麦刀削面","24.90","1","null","口味：【鸡蛋风味】刀削挂面1kg*2袋","null","null","交易成功","null",="2022091922001180471445807320","24.16","24.16","没有申请退款","无退款申请","2022-09-19 23:41:24","2022-09-19 23:41:32"
="2898540650134686930",="2898540650133686930","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022091922001148331451939693","6.56","6.56","没有申请退款","无退款申请","2022-09-19 23:41:10","2022-09-19 23:51:30"
="2898540650135686930",="2898540650133686930","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","2","null","口味：鲜香清汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022091922001148331451939693","24.51","24.51","没有申请退款","无退款申请","2022-09-19 23:41:10","2022-09-19 23:51:30"
="2898839379536048732",="2898839379535048732","安琪百钻泡打粉50g*10袋 无铝害双效泡打粉蛋糕点饼干包子膨松剂","12.80","1","BZZH07","颜色分类：【红色款】泡打粉50g*5袋（无赠品）","null","null","交易成功","BZZH07",="2022091922001169811424205374","12.65","12.65","没有申请退款","无退款申请","2022-09-19 23:40:24","2022-09-19 23:40:38"
="2898839379537048732",="2898839379535048732","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","20.90","1","AQZH16","颜色分类：12g*20袋（无赠品）","null","null","交易成功","AQZH16",="2022091922001169811424205374","20.49","20.49","没有申请退款","无退款申请","2022-09-19 23:40:24","2022-09-19 23:40:38"
="2897313552583403831",="2897313552583403831","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","53.20","1","MJZH59","口味：【共8盒】原味牛肉4盒+玉米4盒","null","null","交易成功","MJZH59",="2022091922001108211409416258","43.20","43.20","没有申请退款","无退款申请","2022-09-19 23:40:00","2022-09-19 23:40:05"
="2898839703163944742",="2898839703163944742","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022091922001195101420595483","32.01","32.01","没有申请退款","无退款申请","2022-09-19 23:39:36","2022-09-19 23:42:00"
="2898836247959817640",="2898836247959817640","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","3.50","1","aqjq01","颜色分类：【甜味型】甜酒曲8g*1袋（品尝装）","null","null","交易成功","aqjq01",="2022091922001194701428390051","3.40","3.40","没有申请退款","无退款申请","2022-09-19 23:38:59","2022-09-19 23:39:08"
="2898536006476743151",="2898536006476743151","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022091922001199451404133755","6.56","6.56","没有申请退款","无退款申请","2022-09-19 23:38:22","2022-09-19 23:38:32"
="2898119737540564922",="2898119737540564922","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022091922001179911441719709","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:37:10","2022-09-19 23:37:17"
="2898534134123775941",="2898534134122775941","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","2","null","口味：鲜香菌汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022091922001100401412301768","24.51","24.51","没有申请退款","无退款申请","2022-09-19 23:35:35","2022-09-19 23:35:58"
="2898534134124775941",="2898534134122775941","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：鲜香清汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022091922001100401412301768","12.26","12.26","没有申请退款","无退款申请","2022-09-19 23:35:35","2022-09-19 23:35:58"
="1675604569610589091",="1675604569610589091","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022091922001183741419675973","22.80","22.80","没有申请退款","无退款申请","2022-09-19 23:34:13","2022-09-19 23:34:15"
="2898528554945479320",="2898528554945479320","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022091922001120121422497146","20.90","20.90","没有申请退款","无退款申请","2022-09-19 23:33:40","2022-09-19 23:33:46"
="1674796764657898881",="1674796764657898881","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022091922001112781417512987","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:33:35","2022-09-19 23:33:40"
="2898116605097333435",="2898116605097333435","小肥羊清汤火锅底料160g不辣大骨汤调味料番茄煲汤辣汤内蒙古正宗","8.50","1","null","口味：辣汤180g","null","null","交易成功","null",="2022091922001142661414025232","7.83","7.83","没有申请退款","无退款申请","2022-09-19 23:33:15","2022-09-19 23:33:20"
="2897307108308759720",="2897307108308759720","川崎火锅蘸料6盒装麻酱调料底料麻辣海鲜原味香辣芝麻花生酱家用","9.90","1","CQZH024","口味：鲜辣3盒","null","null","交易成功","CQZH024",="2022091922001134091416211328","9.61","9.61","没有申请退款","无退款申请","2022-09-19 23:32:56","2022-09-19 23:33:28"
="2897303508841051366",="2897303508841051366","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022091922001137971427777685","6.56","6.56","没有申请退款","无退款申请","2022-09-19 23:31:28","2022-09-19 23:32:30"
="2898528230311333435",="2898528230311333435","小肥羊清汤火锅底料160g不辣大骨汤调味料番茄煲汤辣汤内蒙古正宗","8.50","1","null","口味：清汤160g","null","null","交易成功","null",="2022091922001142661413675550","7.83","7.83","没有申请退款","无退款申请","2022-09-19 23:31:18","2022-09-19 23:31:23"
="2898111421801130217",="2898111421801130217","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022091922001149431436499240","5.34","5.34","没有申请退款","无退款申请","2022-09-19 23:30:51","2022-09-19 23:30:53"
="2898526502483702253",="2898526502483702253","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH01","口味：混合口味4盒装（可备注）（经典款）","null","null","交易成功","MJZH01",="2022091922001183611412689744","22.80","22.80","没有申请退款","无退款申请","2022-09-19 23:30:41","2022-09-19 23:30:46"
="1675490127324921575",="1675490127324921575","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022091922001169861431201202","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:30:20","2022-09-19 23:30:22"
="2898110413575998904",="2898110413575998904","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","15.00","1","null","口味：【11号】瑶柱香菇蘸料42g*6袋（送2包土豆粉）","null","null","交易成功","null",="2022091922001135121411673597","14.25","14.25","没有申请退款","无退款申请","2022-09-19 23:29:28","2022-09-19 23:29:30"
="1674793848639429274",="1674793848639429274","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","18.00","1","AQZH02","颜色分类：5g*30袋【送蒸布+切刀】","null","null","交易成功","AQZH02",="2022091922001174771419115157","17.90","17.90","没有申请退款","无退款申请","2022-09-19 23:28:42","2022-09-19 23:28:52"
="1675455926659914598",="1675455926659914598","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022091922001133721423150923","12.90","12.90","没有申请退款","无退款申请","2022-09-19 23:28:09","2022-09-19 23:28:16"
="2898522686109371104",="2898522686109371104","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022091922001171261421799618","38.42","38.42","没有申请退款","无退款申请","2022-09-19 23:26:39","2022-09-19 23:26:51"
="1675454666597014289",="1675454666596014289","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","18.00","1","null","颜色分类：5g*30袋【送馒头改良剂2包】","null","null","交易成功","null",="2022091922001128911424773213","15.30","15.30","没有申请退款","无退款申请","2022-09-19 23:26:25","2022-09-19 23:26:35"
="1675454666598014289",="1675454666596014289","安琪包子泡打粉50g*10袋无铝害泡打粉发酵面点家用馒头烘焙膨松剂","7.90","1","AQZH82","颜色分类：包子泡打粉50g*5袋（无赠品）","null","null","交易成功","AQZH82",="2022091922001128911424773213","7.67","7.67","没有申请退款","无退款申请","2022-09-19 23:26:25","2022-09-19 23:26:35"
="1675454666599014289",="1675454666596014289","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022091922001128911424773213","3.83","3.83","没有申请退款","无退款申请","2022-09-19 23:26:25","2022-09-19 23:26:35"
="2898821667553819463",="2898821667553819463","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：香辣蘸料120g*3袋","null","null","交易成功","null",="2022091922001148411436259669","11.35","11.35","没有申请退款","无退款申请","2022-09-19 23:25:29","2022-09-19 23:25:33"
="1675454774238568087",="1675454774238568087","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022091922001178091410723578","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:25:20","2022-09-19 23:25:37"
="2898107065096667454",="2898107065096667454","陈克明日式软弹面条400g*2袋澳麦面粉宽面细面油泼面拌面速食面条","22.90","1","null","口味：【日式软弹面】细面400g*1袋+宽面400g*1袋","null","null","交易成功","null",="2022091922001152191413365710","22.34","22.34","没有申请退款","无退款申请","2022-09-19 23:24:33","2022-09-19 23:24:51"
="2898517070838715314",="2898517070838715314","海天烧烤汁1.28L商用叉烧腌制酱料烧烤调料烧烤牛排鸡翅烤肉调料","35.80","1","htskz02","null","null","null","交易关闭","htskz02",="2022091922001139811421497282","19.21","19.21","退款成功","19.21","2022-09-19 23:23:55","2022-09-20 15:37:36"
="2897296200004921063",="2897296200004921063","味千拉面500g*5包优质蛋白不带料包半干速食面条日式餐饮家用商用","50.00","1","null","null","null","null","交易成功","null",="2022091922001115031405415108","39.75","39.75","没有申请退款","无退款申请","2022-09-19 23:23:07","2022-09-19 23:23:13"
="2898816303862546722",="2898816303862546722","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022091922001168771411639700","6.56","6.30","没有申请退款","无退款申请","2022-09-19 23:22:47","2022-09-19 23:22:55"
="2897293320323127506",="2897293320323127506","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022091922001114341456592885","32.01","32.01","没有申请退款","无退款申请","2022-09-19 23:21:55","2022-09-19 23:21:57"
="2898100189642118309",="2898100189642118309","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022091922001103251442278642","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:20:37","2022-09-19 23:20:38"
="2898514766149711100",="2898514766149711100","太太乐鲜鸡汁408g*2瓶家用煲汤炒菜替代鸡精味精浓缩高汤厨房调料","58.00","1","TTLZH05","null","null","null","交易成功","TTLZH05",="2022091922001196861430090023","33.71","33.71","没有申请退款","无退款申请","2022-09-19 23:20:06","2022-09-19 23:20:07"
="1675596037064103279",="1675596037064103279","王致和干黄酱180g*3袋 老北京炸酱面豆瓣黄豆酱拌面酱干酱葱伴侣","9.90","1","WZHZH26","口味：【每袋3.3元】王致和干黄酱180g*3袋","null","null","交易成功","WZHZH26",="2022091922001102771417380769","9.90","9.90","没有申请退款","无退款申请","2022-09-19 23:19:46","2022-09-19 23:19:48"
="1675595461178247795",="1675595461177247795","草原红太阳韭花酱200g*5袋内蒙古鲜野生韭菜花酱农家特产火锅蘸料","5.90","1","null","口味：【尝鲜】韭花酱200g*1袋","null","null","交易成功","null",="2022091922001174491449449807","5.90","5.90","没有申请退款","无退款申请","2022-09-19 23:19:17","2022-09-19 23:19:21"
="1675595461179247795",="1675595461177247795","川崎纯芝麻酱168g*3袋正宗热干面酱拌面酱凉皮面条调料包火锅蘸料","9.90","1","cqczmj02","口味：纯芝麻酱168g*1袋（挤挤装）","null","null","交易成功","cqczmj02",="2022091922001174491449449807","9.90","9.90","没有申请退款","无退款申请","2022-09-19 23:19:17","2022-09-19 23:19:21"
="1675483503371094697",="1675483503371094697","海底捞小料台火锅蘸料油碟花生芝麻酱调料蘸酱蒜蓉沙茶酱香辣干碟","16.50","1","null","口味：【15号】香辣干碟蘸料20g*6袋","null","null","交易关闭","null",="2022091922001145851440131777","16.50","16.50","退款成功","16.50","2022-09-19 23:19:01","2022-09-19 23:19:02"
="2898509906895675725",="2898509906895675725","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022091922001153981434566221","20.90","20.90","没有申请退款","无退款申请","2022-09-19 23:18:53","2022-09-19 23:21:19"
="2897289108040094859",="2897289108040094859","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022091922001131661411959243","4.90","4.90","没有申请退款","无退款申请","2022-09-19 23:17:37","2022-09-19 23:17:44"
="2898508718445652746",="2898508718445652746","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","42.40","1","MJZH12","口味：鸡茸玉米*6盒","null","null","交易成功","MJZH12",="2022091922001127461447082980","32.40","32.40","没有申请退款","无退款申请","2022-09-19 23:16:49","2022-09-19 23:17:03"
="1675592977291377182",="1675592977290377182","陈克明手擀大宽挂面800g*2袋 椭圆挂面油泼面刀削面拌面冷面面条","23.80","1","null","口味：【红款】手擀椭圆挂面800g*2袋","null","null","交易成功","null",="2022091922001109331451029047","23.09","22.92","没有申请退款","无退款申请","2022-09-19 23:15:46","2022-09-19 23:15:56"
="1675592977292377182",="1675592977290377182","陈克明手擀大宽挂面800g*2袋 椭圆挂面油泼面刀削面拌面冷面面条","23.80","1","null","口味：【蓝款+红款】手擀大宽挂面+手擀椭圆挂面","null","null","交易成功","null",="2022091922001109331451029047","23.09","22.92","没有申请退款","无退款申请","2022-09-19 23:15:46","2022-09-19 23:15:56"
="1675592977293377182",="1675592977290377182","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022091922001109331451029047","20.28","20.13","没有申请退款","无退款申请","2022-09-19 23:15:46","2022-09-19 23:15:56"
="1675592977294377182",="1675592977290377182","陈克明手擀大宽挂面800g*2袋 椭圆挂面油泼面刀削面拌面冷面面条","23.80","1","null","口味：【蓝款】手擀大宽挂面800g*2袋","null","null","交易成功","null",="2022091922001109331451029047","23.09","22.92","没有申请退款","无退款申请","2022-09-19 23:15:46","2022-09-19 23:15:56"
="1675592293498072397",="1675592293498072397","陈克明波纹面香菇风味800g*2袋 鸡汁排骨风味面炒面非油炸方便面","24.80","1","null","口味：排骨风味面800g*2袋","null","null","交易成功","null",="2022091922001172351417597892","24.06","24.06","没有申请退款","无退款申请","2022-09-19 23:15:17","2022-09-19 23:15:32"
="1675481127301919797",="1675481127301919797","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022091922001128401409372844","38.42","38.42","没有申请退款","无退款申请","2022-09-19 23:15:07","2022-09-19 23:15:23"
="2898507602004024054",="2898507602004024054","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","34.99","1","null","口味：麻辣拉面320g*3袋（经典款）","null","null","交易成功","null",="2022091922001145091410338673","33.95","33.95","没有申请退款","无退款申请","2022-09-19 23:14:57","2022-09-19 23:15:04"
="1674784200861992888",="1674784200861992888","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022091922001150111410302875","22.80","22.80","没有申请退款","无退款申请","2022-09-19 23:14:41","2022-09-19 23:14:46"
="2898095005080205363",="2898095005080205363","雀巢Maggi美极土豆泥冲泡代餐方便即食宵夜速食懒人食品 12盒整箱","79.90","1","MJZH57","口味：【送酸辣粉1桶】随机11盒(可备注口味)","null","null","交易成功","MJZH57",="2022091922001135391449464413","59.90","59.90","没有申请退款","无退款申请","2022-09-19 23:14:39","2022-09-19 23:15:12"
="2898807231424907520",="2898807231424907520","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022091922001146391450370138","6.56","6.56","没有申请退款","无退款申请","2022-09-19 23:14:29","2022-09-19 23:14:34"
="1675480263066890798",="1675480263066890798","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022091922001122751432995357","20.28","20.28","没有申请退款","无退款申请","2022-09-19 23:12:44","2022-09-19 23:12:50"
