"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2810149274544810000",="2810149274544810000","【88狂欢价】海底捞火锅蘸料原味香辣麻辣组合花生芝麻酱火锅调味料小包装家用","19.50","1","null","口味：原味120g*5包（送麻辣香1包）","null","null","交易成功","null",="2022080922001138821430813873","16.59","16.59","没有申请退款","无退款申请","2022-08-09 01:45:04","2022-08-09 01:45:11"
="2810148410494948812",="2810148410494948812","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","3.50","1","aqjq01","颜色分类：【甜味型】甜酒曲8g*1袋（品尝装）","null","null","交易成功","aqjq01",="2022080922001176681411623589","3.40","3.40","没有申请退款","无退款申请","2022-08-09 01:42:42","2022-08-09 01:42:45"
="2808908316194981503",="2808908316194981503","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易关闭","null",="2022080922001132361443948375","5.53","5.53","退款成功","5.53","2022-08-09 01:39:26","2022-08-09 01:39:49"
="2810563239946354734",="2810563239946354734","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001156711418560887","6.56","6.56","没有申请退款","无退款申请","2022-08-09 01:34:43","2022-08-09 01:34:54"
="2808905148403550423",="2808905148403550423","【88狂欢价】雀巢Maggi美极土豆泥冲泡代餐方便即食宵夜速食懒人食品 12盒整箱","79.90","1","MJZH57","口味：【整箱12盒】4口味各3盒","null","null","交易成功","MJZH57",="2022080922001184661418102856","47.93","47.93","没有申请退款","无退款申请","2022-08-09 01:34:32","2022-08-09 01:34:41"
="2810144090296581127",="2810144090296581127","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","2","null","口味：鲜香清汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022080922001102061422850828","24.51","24.51","没有申请退款","无退款申请","2022-08-09 01:31:56","2022-08-09 01:32:01"
="2808902988396605132",="2808902988396605132","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001102681421317979","6.56","6.56","没有申请退款","无退款申请","2022-08-09 01:30:12","2022-08-09 01:30:16"
="1637033232811811179",="1637033232811811179","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.90","1","AQZH28","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH28",="2022080922001158841430537056","5.73","5.73","没有申请退款","无退款申请","2022-08-09 01:30:08","2022-08-09 01:30:19"
="2808903924110749833",="2808903924110749833","【88狂欢价】安琪包子泡打粉50g*10袋无铝害泡打粉发酵面点家用馒头烘焙膨松剂","14.50","1","AQZH85","颜色分类：包子泡打粉50g*10袋（送量勺）","null","null","交易成功","AQZH85",="2022080922001114721415174970","14.50","14.50","没有申请退款","无退款申请","2022-08-09 01:29:29","2022-08-09 01:29:30"
="2808901980652557500",="2808901980652557500","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001144701435376880","6.56","6.56","没有申请退款","无退款申请","2022-08-09 01:29:10","2022-08-09 01:29:16"
="2808898596561813972",="2808898596561813972","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001118661410631342","6.56","6.56","没有申请退款","无退款申请","2022-08-09 01:23:39","2022-08-09 01:23:43"
="2810560179067980147",="2810560179067980147","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","8.50","1","null","口味：红咖喱牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001127881428698196","7.17","7.17","没有申请退款","无退款申请","2022-08-09 01:22:38","2022-08-09 01:23:06"
="2810138582313886267",="2810138582313886267","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易关闭","null",="2022080922001123791424774409","7.51","7.51","退款成功","7.51","2022-08-09 01:20:56","2022-08-09 01:21:00"
="2809787653362542926",="2809787653362542926","雀巢Maggi美极土豆泥 4盒组合装 代餐早餐夜宵即食冲泡速溶粉桶装","68.00","2","MJZH01","null","null","快快发货，谢谢","交易成功","MJZH01",="2022080922001192691424275967","32.80","32.80","没有申请退款","无退款申请","2022-08-09 01:17:26","2022-08-09 01:17:35"
="2809786933259160664",="2809786933259160664","【88狂欢价】海底捞自热米饭自热锅煲仔饭即食自热宿舍快餐免煮饭方便速食食品","12.90","1","null","口味：咖喱牛肉自热米饭*1盒（送香菇酱2包）","null","null","交易成功","null",="2022080922001185081419835150","12.52","12.52","没有申请退款","无退款申请","2022-08-09 01:16:22","2022-08-09 01:16:30"
="1637029884848338487",="1637029884848338487","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001136481433512373","5.54","5.54","没有申请退款","无退款申请","2022-08-09 01:16:02","2022-08-09 01:16:10"
="2810136026102862935",="2810136026102862935","【88狂欢价】海底捞麻辣小龙虾调味料十三香蒜蓉油焖香辣蟹调料包蒜香配料酱料","9.90","2","null","口味：麻辣味200g","null","null","交易成功","null",="2022080922001186721416825077","12.89","12.89","没有申请退款","无退款申请","2022-08-09 01:15:17","2022-08-09 01:15:22"
="2808892188692064103",="2808892188692064103","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001182251449425074","6.56","6.56","没有申请退款","无退款申请","2022-08-09 01:14:10","2022-08-09 01:14:31"
="2809783657691064103",="2809783657691064103","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001182251448749335","6.56","6.56","没有申请退款","无退款申请","2022-08-09 01:13:39","2022-08-09 01:13:45"
="2810552367605064340",="2810552367605064340","【88狂欢价】陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：杂粮+蔬菜+高钙","null","null","交易成功","null",="2022080922001111411432709041","19.21","19.21","没有申请退款","无退款申请","2022-08-09 01:13:30","2022-08-09 01:13:36"
="2810133758339311763",="2810133758339311763","川南麻辣萝卜干53g*15袋装四川特产开味脆口榨菜腌制酱菜小咸菜","30.00","1","null","null","null","null","交易成功","null",="2022080922001112171424263164","22.29","22.29","没有申请退款","无退款申请","2022-08-09 01:12:12","2022-08-09 01:12:13"
="2810549523339437573",="2810549523339437573","【88狂欢价】百钻硬冰淇淋粉家用自制手工商用高级冰激凌粉专用甜筒雪糕粉原料","29.80","1","null","颜色分类：混合口味100g*4盒（口味可备注）","null","我需要 草莓，牛奶，香草，巧克力口味的。","交易成功","null",="2022080922001108971434222264","28.91","28.91","没有申请退款","无退款申请","2022-08-09 01:07:28","2022-08-09 01:07:33"
="2809781785008822339",="2809781785008822339","【88狂欢价】川崎火锅蘸料6盒装麻酱调料底料麻辣海鲜原味香辣芝麻花生酱家用","18.50","1","CQZH005","口味：麻辣2盒+香辣2盒+鲜辣2盒（辣味组合）","null","null","交易成功","CQZH005",="2022080922001192161423819781","17.95","17.95","没有申请退款","无退款申请","2022-08-09 01:06:48","2022-08-09 01:06:56"
="2809778581564607344",="2809778581564607344","【88狂欢价】正品川崎元真糖125g*3袋 甜味剂烘焙原料元贞糖替代木糖醇代白糖","38.80","1","CQZH004","颜色分类：川崎元真糖125g*5袋;口味：原味","null","null","交易成功","CQZH004",="2022080922001180141425555950","32.23","32.23","没有申请退款","无退款申请","2022-08-09 01:06:11","2022-08-09 01:06:24"
="2810545851811415247",="2810545851810415247","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","15.60","1","null","口味：原味蘸料2袋+香辣蘸料2袋","null","null","交易成功","null",="2022080922001123711420300045","14.82","14.82","没有申请退款","无退款申请","2022-08-09 01:05:12","2022-08-09 01:05:22"
="2810545851812415247",="2810545851810415247","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022080922001123711420300045","9.41","9.41","没有申请退款","无退款申请","2022-08-09 01:05:12","2022-08-09 01:05:22"
="2808887544314185258",="2808887544314185258","【88狂欢价】海底捞麻辣小龙虾调味料十三香蒜蓉油焖香辣蟹调料包蒜香配料酱料","9.90","1","null","口味：蒜蓉味320g","null","null","交易成功","null",="2022080922001102881439416156","7.43","7.43","没有申请退款","无退款申请","2022-08-09 01:04:34","2022-08-09 01:04:46"
="2810128646480589625",="2810128646480589625","【88狂欢价】海底捞宫保鸡丁调味料80g*3包 宫保鸡丁酱川菜调料酱家常菜佐料包","30.00","1","null","null","null","null","交易成功","null",="2022080922001194061423792687","13.10","13.10","没有申请退款","无退款申请","2022-08-09 01:04:28","2022-08-09 01:04:37"
="1637027760633404898",="1637027760633404898","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","17.90","2","null","颜色分类：5g*30袋【送馒头改良剂2包】","null","null","交易成功","null",="2022080922001172691422976288","23.97","23.97","没有申请退款","无退款申请","2022-08-09 01:03:23","2022-08-09 01:03:28"
="2810125082936777332",="2810125082936777332","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022080922001181541440460526","8.25","8.25","没有申请退款","无退款申请","2022-08-09 01:03:10","2022-08-09 01:03:23"
="2809776061634437573",="2809776061634437573","【88狂欢价】百钻硬冰淇淋粉家用自制手工商用高级冰激凌粉专用甜筒雪糕粉原料","9.80","1","null","颜色分类：巧克力味100g*1盒","null","null","交易关闭","null",="2022080922001108971433892519","9.51","9.51","退款成功","9.51","2022-08-09 01:02:25","2022-08-09 01:02:29"
="2808884844386639758",="2808884844386639758","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","34.99","1","null","口味：儿童拉面230g*3包","null","null","交易成功","null",="2022080922001109781420296790","28.84","28.84","没有申请退款","无退款申请","2022-08-09 01:01:26","2022-08-09 01:02:01"
="2810123786681812526",="2810123786681812526","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易关闭","null",="2022080922001169911431732562","32.90","32.90","退款成功","32.90","2022-08-09 00:58:59","2022-08-09 00:59:08"
="2810542611274878756",="2810542611274878756","【88狂欢价】川南香辣牛肉酱200g香菇酱爆椒拌菜辣椒酱即食四川剁椒拌面拌饭酱","44.70","2","null","口味：香辣牛肉酱200g*3瓶（送蒜蓉辣酱5袋）","null","null","交易成功","null",="2022080922001130711421538804","73.41","73.41","没有申请退款","无退款申请","2022-08-09 00:58:21","2022-08-09 00:58:24"
="2808883512190043164",="2808883512190043164","【88狂欢价】王致和纯芝麻酱225g*3瓶正宗热干面专用拌面酱面包烘培酱火锅蘸料","12.80","1","wzhczmj01","口味：纯芝麻酱225g*1瓶","null","null","交易成功","wzhczmj01",="2022080922001115341446025324","10.64","10.64","没有申请退款","无退款申请","2022-08-09 00:58:21","2022-08-09 00:58:55"
="2809774333220726254",="2809774333220726254","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001195501454022108","6.56","6.56","没有申请退款","无退款申请","2022-08-09 00:57:38","2022-08-09 00:58:00"
="2808882252133866233",="2808882252133866233","【88狂欢价】雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","50.80","1","MJZH59","口味：【共8盒】原味牛肉4盒+玉米4盒","null","null","交易成功","MJZH59",="2022080922001117581412683938","30.75","30.75","没有申请退款","无退款申请","2022-08-09 00:55:41","2022-08-09 00:57:31"
="2810540199353252747",="2810540199352252747","【88狂欢价】太太乐三鲜鸡精100g*4袋 炒菜增鲜煲汤鸡精粉调料替代味精调味料","19.90","1","TTLZH11","null","null","null","交易成功","TTLZH11",="2022080922001177911429296970","19.31","19.31","没有申请退款","无退款申请","2022-08-09 00:55:20","2022-08-09 00:55:35"
="2810540199354252747",="2810540199352252747","【88狂欢价】海底捞火锅蘸料原味香辣麻辣组合花生芝麻酱火锅调味料小包装家用","19.50","1","null","口味：原味3包+麻辣2包（送麻辣香1包）","null","null","交易成功","null",="2022080922001177911429296970","18.92","18.92","没有申请退款","无退款申请","2022-08-09 00:55:20","2022-08-09 00:55:35"
="2810537787949473055",="2810537787949473055","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022080922001129031406174025","6.56","6.56","没有申请退款","无退款申请","2022-08-09 00:54:58","2022-08-09 00:55:09"
="2810535807590895074",="2810535807590895074","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.50","1","null","口味：清油麻辣220g*1袋（3-5人份）","null","null","交易成功","null",="2022080922001155851447358188","10.80","10.80","没有申请退款","无退款申请","2022-08-09 00:51:08","2022-08-09 00:53:09"
="1637767563678332795",="1637767563678332795","【88狂欢价】草原红太阳蒜蓉辣酱300g*5袋装家用烧烤生蚝蒜蓉酱泥蒜泥商用辣酱","19.80","1","null","口味：（每袋6.6元）蒜蓉辣酱300g*3袋","null","null","交易关闭","null",="2022080922001189881431840140","16.32","16.32","退款成功","16.32","2022-08-09 00:50:35","2022-08-09 00:50:41"
="2809765873576339718",="2809765873576339718","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001105691413782636","6.56","6.56","没有申请退款","无退款申请","2022-08-09 00:49:46","2022-08-09 00:49:50"
="2809766557391339718",="2809766557391339718","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001105691413796098","6.56","6.56","没有申请退款","无退款申请","2022-08-09 00:49:29","2022-08-09 00:49:33"
="2809764037916679469",="2809764037915679469","海天特级金标生抽1.28L实惠桶装炒菜凉拌火锅用酿造酱油厨房调料","19.80","1","httjjb02","净含量：1280ml","null","null","交易成功","httjjb02",="2022080922001164691423396287","16.73","16.73","没有申请退款","无退款申请","2022-08-09 00:48:22","2022-08-09 00:48:34"
="2809764037917679469",="2809764037915679469","海天上等蚝油1kg家用挤挤装蚝油汁烧烤火锅蘸料勾芡腌肉炒菜调料","15.90","1","htsdhy01","净含量：340g","null","null","交易成功","htsdhy01",="2022080922001164691423396287","7.18","7.18","没有申请退款","无退款申请","2022-08-09 00:48:22","2022-08-09 00:48:34"
="2809764037918679469",="2809764037915679469","海天mini小草菇老抽200ml*2瓶家用上色烧菜红烧小瓶装宿舍调味料","7.90","1","htcglc02","净含量：200ml;颜色分类：【mini】小草菇老抽200ml*1瓶","null","null","交易成功","htcglc02",="2022080922001164691423396287","6.68","6.68","没有申请退款","无退款申请","2022-08-09 00:48:22","2022-08-09 00:48:34"
="2809763713872999762",="2809763713872999762","【88狂欢价】海底捞火锅底料小包装一人份麻辣清油牛油番茄冬阴功菌汤一人食","27.60","1","null","口味：【送土豆粉2包】浓香番茄125g*4包","null","null","交易成功","null",="2022080922001103081424611137","22.75","22.75","没有申请退款","无退款申请","2022-08-09 00:47:58","2022-08-09 00:48:06"
="1637707442381337676",="1637707442380337676","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：鸡汤拉面305g*3袋","null","null","交易成功","null",="2022080922001159971429573206","27.20","27.20","没有申请退款","无退款申请","2022-08-09 00:47:33","2022-08-09 00:47:47"
="1637707442382337676",="1637707442380337676","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022080922001159971429573206","27.20","27.20","没有申请退款","无退款申请","2022-08-09 00:47:33","2022-08-09 00:47:47"
="1637707442383337676",="1637707442380337676","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","34.99","1","null","口味：麻辣拉面320g*3袋","null","null","交易成功","null",="2022080922001159971429573206","28.85","28.85","没有申请退款","无退款申请","2022-08-09 00:47:33","2022-08-09 00:47:47"
="2809763533580326734",="2809763533580326734","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001166031416171993","6.56","6.56","没有申请退款","无退款申请","2022-08-09 00:46:41","2022-08-09 00:46:49"
="2808871380815857800",="2808871380814857800","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","20.70","1","null","口味：（辣汤组合）醇香牛油+清油120g+浓香牛油【送土豆粉2包】","null","null","交易成功","null",="2022080922001191161427251348","16.80","16.80","没有申请退款","无退款申请","2022-08-09 00:46:34","2022-08-09 00:46:55"
="2808871380816857800",="2808871380814857800","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.99","1","null","口味：【门店同款】 火锅零食10包 口味随机发","null","null","交易成功","null",="2022080922001191161427251348","8.12","8.12","没有申请退款","无退款申请","2022-08-09 00:46:34","2022-08-09 00:46:55"
="2810532927368883723",="2810532927368883723","仲景藤椒肥牛调味料150g家用酸汤肥牛调料青花椒麻辣烤鱼火锅底料","31.90","1","null","口味：【内含共75g*8小袋】藤椒肥牛酱调料*4袋","null","null","交易成功","null",="2022080922001190921438721183","30.95","30.95","没有申请退款","无退款申请","2022-08-09 00:46:12","2022-08-09 00:46:38"
="2808873864023147143",="2808873864023147143","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022080922001139901440873213","27.09","27.09","没有申请退款","无退款申请","2022-08-09 00:45:47","2022-08-09 00:46:03"
="2810526807950605420",="2810526807950605420","【88狂欢价】陈克明手擀大宽挂面800g*2袋 椭圆挂面油泼面刀削面拌面冷面面条","23.80","1","null","口味：【蓝款+红款】手擀大宽挂面+手擀椭圆挂面","null","null","交易成功","null",="2022080922001171411430850379","19.53","19.53","没有申请退款","无退款申请","2022-08-09 00:42:58","2022-08-09 00:43:05"
="1637802265584794691",="1637802265584794691","【88狂欢价】陈克明麦芯自发粉900g*2袋家用包子馒头油条专用粉小麦面粉免酵母","35.00","1","null","null","null","null","交易成功","null",="2022080922001100361446952402","16.33","16.33","没有申请退款","无退款申请","2022-08-09 00:42:20","2022-08-09 00:42:28"
="1637764863743900988",="1637764863743900988","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022080922001129421438758114","32.99","32.99","没有申请退款","无退款申请","2022-08-09 00:41:31","2022-08-09 00:41:39"
="2809757953803889723",="2809757953802889723","太太笑蒜蓉酱火锅蘸料蒜泥辣椒酱烤生蚝茄子大蒜酱龙虾烧烤调料","15.80","1","null","口味：蒜蓉酱225g*1瓶","null","null","交易成功","null",="2022080922001180081425344927","13.20","13.20","没有申请退款","无退款申请","2022-08-09 00:41:05","2022-08-09 00:41:14"
="2809757953804889723",="2809757953802889723","【88狂欢价】雀巢Maggi美极土豆泥冲泡代餐方便即食宵夜速食懒人食品 12盒整箱","79.90","1","MJZH57","口味：【整箱12盒】原味牛肉*6盒+鸡茸玉米*6盒","null","null","交易成功","MJZH57",="2022080922001180081425344927","46.71","46.71","没有申请退款","无退款申请","2022-08-09 00:41:05","2022-08-09 00:41:14"
="1637021388537814696",="1637021388537814696","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001166671413358788","5.53","5.53","没有申请退款","无退款申请","2022-08-09 00:38:32","2022-08-09 00:38:41"
="1637704454435493698",="1637704454435493698","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022080922001160011407214827","32.01","32.01","没有申请退款","无退款申请","2022-08-09 00:38:01","2022-08-09 00:38:13"
="1637704094349422488",="1637704094349422488","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋（经典款）","null","null","交易成功","null",="2022080922001157341440601671","28.43","28.43","没有申请退款","无退款申请","2022-08-09 00:36:45","2022-08-09 00:36:51"
="2808862632483447351",="2808862632482447351","【88狂欢价】海底捞火锅蘸料原味香辣麻辣组合花生芝麻酱火锅调味料小包装家用","11.70","1","null","口味：香辣味120g*3包（送5包调味料）","null","null","交易关闭","null",="2022080922001105861430603416","8.43","8.43","退款成功","8.43","2022-08-09 00:36:15","2022-08-09 00:37:27"
="2808862632484447351",="2808862632482447351","【88狂欢价】海底捞火锅蘸料原味香辣麻辣组合花生芝麻酱火锅调味料小包装家用","19.50","1","null","口味：香辣味120g*5包（送麻辣香1包）","null","null","交易成功","null",="2022080922001105861430603416","14.05","14.05","没有申请退款","无退款申请","2022-08-09 00:36:15","2022-08-09 00:37:27"
="2810099090767406770",="2810099090767406770","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001189121419873782","5.54","5.54","没有申请退款","无退款申请","2022-08-09 00:33:12","2022-08-09 00:33:18"
="2810097830981039650",="2810097830981039650","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001150381446076083","6.56","6.56","没有申请退款","无退款申请","2022-08-09 00:32:29","2022-08-09 00:32:36"
="2810518527519223733",="2810518527518223733","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","34.99","1","null","口味：麻辣拉面320g*3袋","null","null","交易成功","null",="2022080922001158461439199225","29.99","29.99","没有申请退款","无退款申请","2022-08-09 00:32:28","2022-08-09 00:32:35"
="2810518527520223733",="2810518527518223733","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","2","null","口味：鸡汤拉面305g*3袋","null","null","交易成功","null",="2022080922001158461439199225","56.55","56.55","没有申请退款","无退款申请","2022-08-09 00:32:28","2022-08-09 00:32:35"
="2810518527521223733",="2810518527518223733","【88狂欢价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","2","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022080922001158461439199225","56.55","56.55","没有申请退款","无退款申请","2022-08-09 00:32:28","2022-08-09 00:32:35"
="2808859716252613210",="2808859716252613210","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.90","1","null","颜色分类：【风味型】甜酒曲8g*5袋（送蒸布+量勺5件套）","null","null","交易成功","null",="2022080922001139951443236216","5.90","5.90","没有申请退款","无退款申请","2022-08-09 00:32:14","2022-08-09 00:32:17"
="2810516979345197015",="2810516979345197015","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001108971434020902","6.56","6.56","没有申请退款","无退款申请","2022-08-09 00:30:10","2022-08-09 00:30:23"
="2810093078925613128",="2810093078925613128","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨清油底料120g","null","null","交易成功","null",="2022080922001185241414513219","6.90","6.90","没有申请退款","无退款申请","2022-08-09 00:29:56","2022-08-09 00:29:59"
="1637698262050819493",="1637698262050819493","【88狂欢价】味千拉面猪骨汤拉面307g*5袋半干面速食面条日式豚骨拉面带汤料包","69.90","1","null","null","null","null","交易成功","null",="2022080922001162861435901456","41.17","41.17","没有申请退款","无退款申请","2022-08-09 00:28:10","2022-08-09 00:28:17"
="2810483103973142021",="2810483103972142021","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.50","1","null","口味：麻辣烫220g*1袋（3-5人份）","null","null","交易成功","null",="2022080922001128111415676758","11.04","11.04","没有申请退款","无退款申请","2022-08-09 00:28:06","2022-08-09 00:28:27"
="2810483103974142021",="2810483103972142021","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：鲜香清汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022080922001128111415676758","10.55","10.55","没有申请退款","无退款申请","2022-08-09 00:28:06","2022-08-09 00:28:27"
="2810483103975142021",="2810483103972142021","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001128111415676758","5.65","5.65","没有申请退款","无退款申请","2022-08-09 00:28:06","2022-08-09 00:28:27"
="2810483103976142021",="2810483103972142021","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080922001128111415676758","5.65","5.65","没有申请退款","无退款申请","2022-08-09 00:28:06","2022-08-09 00:28:27"
="2810483103977142021",="2810483103972142021","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022080922001128111415676758","8.10","8.10","没有申请退款","无退款申请","2022-08-09 00:28:06","2022-08-09 00:28:27"
="2809738369295954256",="2809738369295954256","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022080922001134791422683853","4.76","4.76","没有申请退款","无退款申请","2022-08-09 00:27:53","2022-08-09 00:28:02"
