"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2820363913498062533",="2820363913498062533","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022081422001109761426657900","5.42","5.42","没有申请退款","无退款申请","2022-08-14 17:30:50","2022-08-14 17:30:57"
="2821095363993601760",="2821095363993601760","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022081422001167561415952719","5.49","5.49","没有申请退款","无退款申请","2022-08-14 17:30:37","2022-08-14 17:30:43"
="1643793782692684895",="1643793782692684895","太太乐味极鲜特级酿造酱油1.8L大桶实惠装生抽炒菜凉拌家用商用","39.90","1","ttlwjx01","净含量：1800ml;颜色分类：1桶","null","null","交易成功","ttlwjx01",="2022081422001196061427092293","18.63","18.63","没有申请退款","无退款申请","2022-08-14 17:30:27","2022-08-14 17:30:49"
="2821096407619575832",="2821096407619575832","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","17.90","1","AQZH02","颜色分类：5g*30袋【送蒸布+切刀】","null","null","交易成功","AQZH02",="2022081422001153271435668399","17.40","17.40","没有申请退款","无退款申请","2022-08-14 17:30:26","2022-08-14 17:30:48"
="2820725246617328160",="2820725246617328160","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022081422001185431437671445","12.82","12.82","没有申请退款","无退款申请","2022-08-14 17:29:57","2022-08-14 17:30:04"
="2821095651554586257",="2821095651554586257","太太笑香醋包10g*100包 小醋包外卖打包袋装蟹醋小包装饺子醋","14.80","2","null","null","null","null","交易成功","null",="2022081422001138941438726420","23.68","23.68","没有申请退款","无退款申请","2022-08-14 17:29:07","2022-08-14 17:29:11"
="2819498184225319525",="2819498184225319525","海天调料组合套装宿舍小瓶调味料厨房油盐酱醋调料品大全全套佐料","9.90","1","null","口味：【基础常用】4件套","null","null","交易成功","null",="2022081422001117561413608844","9.90","9.90","没有申请退款","无退款申请","2022-08-14 17:25:07","2022-08-14 17:25:14"
="2820347821496018428",="2820347821496018428","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022081422001173011415245190","6.56","6.56","没有申请退款","无退款申请","2022-08-14 17:23:18","2022-08-14 17:23:19"
="2821075455238685529",="2821075455238685529","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨三鲜底料100g","null","null","交易成功","null",="2022081422001145471440670717","6.56","6.56","没有申请退款","无退款申请","2022-08-14 17:21:19","2022-08-14 17:21:20"
="2821074987311420844",="2821074987311420844","小肥羊粉质清汤110g*3袋家用大骨煲汤锅底清汤辣汤涮羊肉火锅底料","46.90","1","null","口味：粉质清汤110g*3袋","null","null","交易成功","null",="2022081422001164171429722420","37.91","37.91","没有申请退款","无退款申请","2022-08-14 17:21:19","2022-08-14 17:21:20"
="2819483100992101640",="2819483100992101640","海天辣椒豉油450ml*2瓶厨房蒸鱼去腥调味酿造酱油炒菜凉拌调味料","23.90","1","HTZH96","净含量：450ml;颜色分类：辣椒豉油450ml*2瓶","null","null","交易成功","HTZH96",="2022081422001171291442117424","23.70","23.70","没有申请退款","无退款申请","2022-08-14 17:18:43","2022-08-14 17:18:48"
="2820700874136745161",="2820700874136745161","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022081422001124511444651874","20.28","20.28","没有申请退款","无退款申请","2022-08-14 17:18:33","2022-08-14 17:18:51"
="2820336481110722953",="2820336481110722953","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022081422001197321444608457","12.90","12.90","没有申请退款","无退款申请","2022-08-14 17:17:46","2022-08-14 17:17:48"
="1643081988091070693",="1643081988091070693","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022081422001135371446094886","12.52","12.52","没有申请退款","无退款申请","2022-08-14 17:17:44","2022-08-14 17:17:46"
="1643780462064604698",="1643780462063604698","安琪酵母粉5g家用耐高糖发酵粉即发高活性干酵母馒头包子面包烘焙","7.80","1","AQZH20","颜色分类：【面包吐司用】耐高糖酵母5g*10袋（无赠品）","null","null","交易成功","AQZH20",="2022081422001111561417458515","7.57","7.57","没有申请退款","无退款申请","2022-08-14 17:15:32","2022-08-14 17:15:50"
="1643780462065604698",="1643780462063604698","安琪馒头面包改良剂15g*5袋家用馒头花卷包子蓬松增白酵母粉伴侣","5.80","1","AQZH79","颜色分类：【适用于包子馒头花卷等】馒头改良剂15g*3袋","null","null","交易成功","AQZH79",="2022081422001111561417458515","5.63","5.63","没有申请退款","无退款申请","2022-08-14 17:15:32","2022-08-14 17:15:50"
="1643779202762515088",="1643779202762515088","中邦蒜蓉辣椒酱230g*2瓶剁椒酱拌面拌饭酱蒜蓉下饭菜辣酱火锅蘸料","16.80","1","null","口味：蒜蓉辣椒酱230g*2瓶（送2包香菇酱）","null","null","交易成功","null",="2022081422001143011416889401","16.30","16.30","没有申请退款","无退款申请","2022-08-14 17:15:09","2022-08-14 17:15:15"
="2820686510919746432",="2820686510919746432","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","3","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022081422001142581423545031","97.83","97.83","没有申请退款","无退款申请","2022-08-14 17:13:45","2022-08-14 17:13:57"
="2819471436740210362",="2819471436740210362","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：杂粮+蔬菜+高钙","null","null","交易成功","null",="2022081422001191961448270549","19.80","19.80","没有申请退款","无退款申请","2022-08-14 17:13:45","2022-08-14 17:13:46"
="2820688886267276065",="2820688886267276065","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022081422001183211429577037","12.26","12.26","没有申请退款","无退款申请","2022-08-14 17:13:30","2022-08-14 17:13:40"
="2820322801205765144",="2820322801205765144","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022081422001138241422543404","5.38","5.38","没有申请退款","无退款申请","2022-08-14 17:12:18","2022-08-14 17:12:26"
="2820677366463775500",="2820677366463775500","海底捞麻辣清油火锅底料220g四川重庆正宗串串香家用成都冒菜调料","25.80","1","null","口味：清油火锅底料220g*2袋（送4包调料+1包土豆粉）","null","null","交易成功","null",="2022081422001137351411938172","25.74","25.74","没有申请退款","无退款申请","2022-08-14 17:08:59","2022-08-14 17:09:02"
="2821042155245808144",="2821042155245808144","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：杂粮+蔬菜+高钙","null","null","交易成功","null",="2022081422001103951455405633","19.63","19.63","没有申请退款","无退款申请","2022-08-14 17:06:38","2022-08-14 17:06:40"
="2819457108073505243",="2819457108073505243","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易关闭","AQZH34",="2022081422001119771423798932","8.25","8.25","退款成功","8.25","2022-08-14 17:05:50","2022-08-14 17:05:51"
="1643069568273582890",="1643069568273582890","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022081422001118381447480807","6.56","6.56","没有申请退款","无退款申请","2022-08-14 17:04:55","2022-08-14 17:05:08"
="2820304225520952245",="2820304225520952245","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨清油底料120g","null","null","交易成功","null",="2022081422001100641426861696","6.56","6.56","没有申请退款","无退款申请","2022-08-14 17:04:23","2022-08-14 17:04:30"
="2821032075327913166",="2821032075326913166","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤2袋+鸡汤1袋","null","null","交易成功","null",="2022081422001138121426261765","32.99","32.99","没有申请退款","无退款申请","2022-08-14 17:02:08","2022-08-14 17:02:10"
="2821032075328913166",="2821032075326913166","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022081422001138121426261765","32.99","32.99","没有申请退款","无退款申请","2022-08-14 17:02:08","2022-08-14 17:02:10"
="2820300877280034252",="2820300877279034252","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","25.80","1","null","口味：【买就送5】清油麻辣220g+清汤底料","null","null","交易成功","null",="2022081422001182621434236944","24.51","24.51","没有申请退款","无退款申请","2022-08-14 17:02:02","2022-08-14 17:02:12"
="2820300877281034252",="2820300877279034252","【红包福利】详情咨询客服","3.00","1","null","null","null","null","交易成功","null",="2022081422001182621434236944","0.00","0.00","没有申请退款","无退款申请","2022-08-14 17:02:02","2022-08-14 17:02:12"
="1643812971919406592",="1643812971919406592","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","3.50","1","aqjq01","颜色分类：【甜味型】甜酒曲8g*1袋（品尝装）","null","null","交易成功","aqjq01",="2022081422001176541445696680","3.40","3.40","没有申请退款","无退款申请","2022-08-14 17:01:48","2022-08-14 17:01:56"
="2820299257544356717",="2820299257543356717","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","8.50","1","null","口味：红咖喱牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081422001117161428445834","8.50","8.50","没有申请退款","无退款申请","2022-08-14 17:01:44","2022-08-14 17:01:51"
="2820299257545356717",="2820299257543356717","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081422001117161428445834","7.90","7.90","没有申请退款","无退款申请","2022-08-14 17:01:44","2022-08-14 17:01:51"
="1643843641358762076",="1643843641358762076","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：鲜香清汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022081422001189261427623805","12.26","12.26","没有申请退款","无退款申请","2022-08-14 17:01:16","2022-08-14 17:01:17"
="2820658394902926408",="2820658394902926408","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","9.50","1","AQZH27","颜色分类：【甜味型】甜酒曲8g*10袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH27",="2022081422001166711420515115","9.22","9.22","没有申请退款","无退款申请","2022-08-14 17:00:32","2022-08-14 17:00:35"
="2820296485991862751",="2820296485991862751","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022081422001151831441502736","20.90","20.90","没有申请退款","无退款申请","2022-08-14 17:00:18","2022-08-14 17:00:20"
="1643064528151555577",="1643064528151555577","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081422001146951448130194","6.56","6.56","没有申请退款","无退款申请","2022-08-14 16:59:32","2022-08-14 16:59:36"
="2820654830567837534",="2820654830567837534","百钻鸡蛋仔预拌粉300g家用港式蛋仔专用粉冰淇淋甜品糕点烘焙原料","11.80","1","null","颜色分类：鸡蛋仔预拌粉300g*1袋","null","null","交易成功","null",="2022081422001174471444633821","11.77","11.77","没有申请退款","无退款申请","2022-08-14 16:59:18","2022-08-14 16:59:21"
="2821024947313203537",="2821024947313203537","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022081422001118261430568656","6.56","6.56","没有申请退款","无退款申请","2022-08-14 16:59:17","2022-08-14 16:59:32"
="2820293101490042062",="2820293101490042062","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022081422001138361446338635","12.52","12.52","没有申请退款","无退款申请","2022-08-14 16:59:07","2022-08-14 16:59:27"
="2820293857354789957",="2820293857354789957","海底捞金汤酸汤肥牛调料包家用黄灯笼辣椒商用酸辣料理包酸菜鱼","19.80","1","null","口味：酸汤肥牛200g*2袋【送1包小米辣】","null","null","交易成功","null",="2022081422001165291432881483","19.21","19.21","没有申请退款","无退款申请","2022-08-14 16:58:55","2022-08-14 16:59:06"
="1643763578299465495",="1643763578299465495","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤2袋+鸡汤1袋","null","null","交易成功","null",="2022081422001130101444811462","32.99","32.99","没有申请退款","无退款申请","2022-08-14 16:58:30","2022-08-14 16:58:31"
="1643809587795525590",="1643809587795525590","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022081422001185661419963024","38.42","38.42","没有申请退款","无退款申请","2022-08-14 16:58:30","2022-08-14 16:58:38"
="1643840329135371790",="1643840329135371790","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081422001151891444884729","6.56","6.56","没有申请退款","无退款申请","2022-08-14 16:57:27","2022-08-14 16:57:32"
="2820290905151900907",="2820290905151900907","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：麻辣香锅220g*1袋（3-5人份）","null","null","交易成功","null",="2022081422001187281436466056","12.81","12.81","没有申请退款","无退款申请","2022-08-14 16:57:22","2022-08-14 16:57:26"
="2820286189954841231",="2820286189954841231","安琪酵母粉5g12g整箱低糖高活性干酵母家用面包馒头专业发酵粉","52.00","1","AQZH62","颜色分类：【电商版】酵母5g*100包","null","null","交易成功","AQZH62",="2022081422001142371456560149","52.00","52.00","没有申请退款","无退款申请","2022-08-14 16:56:55","2022-08-14 16:56:57"
="1643809551004646899",="1643809551004646899","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","13.50","1","AQZH04","颜色分类：5g*20袋【送蒸布+切刀】","null","null","交易成功","AQZH04",="2022081422001187471441070748","12.83","12.83","没有申请退款","无退款申请","2022-08-14 16:56:43","2022-08-14 16:57:00"
="2819433528928790213",="2819433528928790213","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","2","null","口味：猪骨汤拉面305g*3袋（经典款）","null","null","交易成功","null",="2022081422001166331449433898","65.95","65.95","没有申请退款","无退款申请","2022-08-14 16:56:04","2022-08-14 16:56:10"
="2819431800787130549",="2819431800787130549","特辣兵酸辣脆豆角280g*3瓶 酱菜泡菜榨菜下饭菜脆豇豆酸豆角早餐","29.90","1","null","口味：酸辣脆豆角280g*3瓶","null","null","交易成功","null",="2022081422001109171426792839","29.38","29.38","没有申请退款","无退款申请","2022-08-14 16:55:24","2022-08-14 16:55:25"
="2821013751840523264",="2821013751840523264","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022081422001123541451306211","12.90","12.90","没有申请退款","无退款申请","2022-08-14 16:54:42","2022-08-14 16:54:43"
="2819426364997110308",="2819426364997110308","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022081422001159501459512649","5.34","5.34","没有申请退款","无退款申请","2022-08-14 16:53:17","2022-08-14 16:53:21"
="2820640394977662363",="2820640394976662363","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：上汤三鲜200g*1袋（3-5人份）","null","null","交易成功","null",="2022081422001161771428296036","12.26","12.26","没有申请退款","无退款申请","2022-08-14 16:53:12","2022-08-14 16:53:17"
="2820640394978662363",="2820640394976662363","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081422001161771428296036","6.56","6.56","没有申请退款","无退款申请","2022-08-14 16:53:12","2022-08-14 16:53:17"
="2821008351573738753",="2821008351573738753","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：杂粮+蔬菜+高钙","null","null","交易成功","null",="2022081422001175341449991785","19.21","19.21","没有申请退款","无退款申请","2022-08-14 16:52:58","2022-08-14 16:53:02"
="2821008711425533800",="2821008711425533800","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022081422001121701443060811","4.76","4.76","没有申请退款","无退款申请","2022-08-14 16:52:45","2022-08-14 16:52:56"
="2819425824697006403",="2819425824697006403","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.50","1","null","口味：麻辣烫220g*1袋（3-5人份）","null","null","交易关闭","null",="2022081422001139161424751358","13.50","13.50","退款成功","13.50","2022-08-14 16:52:35","2022-08-14 16:52:46"
="2821005615348802747",="2821005615348802747","百钻鸡蛋仔预拌粉300g家用港式蛋仔专用粉冰淇淋甜品糕点烘焙原料","11.80","1","null","颜色分类：鸡蛋仔预拌粉300g*1袋","null","null","交易成功","null",="2022081422001160731405265741","11.45","11.45","没有申请退款","无退款申请","2022-08-14 16:51:09","2022-08-14 16:52:23"
="1643834029163244784",="1643834029163244784","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022081422001104401404404003","12.26","12.26","没有申请退款","无退款申请","2022-08-14 16:51:03","2022-08-14 16:51:10"
="2819422404011531741",="2819422404011531741","王致和红豆沙馅泥500g家用粽子月饼馅料面包夹心商用即食包子烘培","22.90","1","WZHZH03","颜色分类：【每袋7.63元】红豆沙500g*3袋","null","null","交易成功","WZHZH03",="2022081422001180681424753076","22.22","22.22","没有申请退款","无退款申请","2022-08-14 16:49:33","2022-08-14 16:49:37"
="2820634526158358720",="2820634526158358720","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022081422001176111424318618","9.41","9.41","没有申请退款","无退款申请","2022-08-14 16:49:16","2022-08-14 16:49:40"
="2820633338170117755",="2820633338170117755","安琪酵母粉5g家用耐高糖发酵粉即发高活性干酵母馒头包子面包烘焙","15.90","1","AQZH11","颜色分类：【包子馒头用】“红色款”酵母5g*30袋（无赠品）","null","null","交易成功","AQZH11",="2022081422001121631419973272","15.43","15.43","没有申请退款","无退款申请","2022-08-14 16:48:36","2022-08-14 16:48:44"
="2820269269737904502",="2820269269737904502","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","13.50","1","AQZH04","颜色分类：5g*20袋【送蒸布+切刀】","null","null","交易成功","AQZH04",="2022081422001199661416539740","13.50","13.50","没有申请退款","无退款申请","2022-08-14 16:48:27","2022-08-14 16:48:34"
="1643053044532748495",="1643053044532748495","小肥羊清汤火锅底料160g不辣大骨汤调味料番茄煲汤辣汤内蒙古正宗","8.50","1","null","口味：清汤160g","null","null","交易成功","null",="2022081422001147571416625562","7.83","7.83","没有申请退款","无退款申请","2022-08-14 16:48:19","2022-08-14 16:48:34"
="2820266569933502306",="2820266569933502306","海底捞自热米饭自热锅煲仔饭即食自热宿舍快餐免煮饭方便速食食品","25.80","1","null","口味：广式煲仔饭*2盒（送苏伯汤1包+川南53g榨菜1包）","null","null","交易成功","null",="2022081422001123561419905022","25.03","25.03","没有申请退款","无退款申请","2022-08-14 16:47:58","2022-08-14 16:48:06"
="2820998991228530915",="2820998991228530915","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081422001107621427739499","6.56","6.56","没有申请退款","无退款申请","2022-08-14 16:47:21","2022-08-14 16:47:23"
="2820630566248383734",="2820630566247383734","海底捞小料台火锅蘸料油碟花生芝麻酱调料蘸酱蒜蓉沙茶酱香辣干碟","21.00","1","null","口味：【10号】精品牛肉酱蘸料42g*6袋","null","null","交易成功","null",="2022081422001112361452580030","20.37","20.37","没有申请退款","无退款申请","2022-08-14 16:47:21","2022-08-14 16:47:36"
="2820630566249383734",="2820630566247383734","海底捞小料台火锅蘸料油碟花生芝麻酱调料蘸酱蒜蓉沙茶酱香辣干碟","16.50","1","null","口味：【3号】火锅油碟蘸料50g*6袋","null","null","交易成功","null",="2022081422001112361452580030","16.01","16.01","没有申请退款","无退款申请","2022-08-14 16:47:21","2022-08-14 16:47:36"
="2820630566250383734",="2820630566247383734","海底捞小料台火锅蘸料油碟花生芝麻酱调料蘸酱蒜蓉沙茶酱香辣干碟","16.50","1","null","口味：【6号】腐乳酱蘸料42g*6袋","null","null","交易成功","null",="2022081422001112361452580030","16.01","16.01","没有申请退款","无退款申请","2022-08-14 16:47:21","2022-08-14 16:47:36"
="2820998991227530915",="2820998991227530915","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081422001107621427739498","6.56","6.56","没有申请退款","无退款申请","2022-08-14 16:47:21","2022-08-14 16:47:23"
="2819413224644754415",="2819413224644754415","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022081422001196941440057376","12.52","12.52","没有申请退款","无退款申请","2022-08-14 16:46:24","2022-08-14 16:46:26"
="2820624626869824620",="2820624626869824620","好侍百梦多咖喱原味100g*3盒拌饭咖喱酱日式速食黄咖喱块酱料家用","45.00","1","null","口味：原味","null","null","交易成功","null",="2022081422001162921442380371","31.72","31.72","没有申请退款","无退款申请","2022-08-14 16:45:33","2022-08-14 16:45:48"
="1643049660708433382",="1643049660707433382","苏伯汤速食汤包速溶菠菜紫菜蛋花汤冲泡即食蔬菜芙蓉鲜蔬汤料小包","29.90","1","SBZH39","口味：5口味平均搭配6g*30包","null","null","交易成功","SBZH39",="2022081422001158161430571923","29.01","29.01","没有申请退款","无退款申请","2022-08-14 16:45:24","2022-08-14 16:45:29"
="1643049660709433382",="1643049660707433382","仲景藤椒肥牛调味料150g家用酸汤肥牛调料青花椒麻辣烤鱼火锅底料","18.90","1","null","口味：【内含共75g*4小袋】藤椒肥牛酱调料*2袋","null","null","交易成功","null",="2022081422001158161430571923","18.34","18.34","没有申请退款","无退款申请","2022-08-14 16:45:24","2022-08-14 16:45:29"
="1643049660710433382",="1643049660707433382","海底捞金汤酸汤肥牛调料包家用黄灯笼辣椒商用酸辣料理包酸菜鱼","19.80","1","null","口味：泡椒酸汤鱼210g*2袋【送2包小米辣】","null","null","交易成功","null",="2022081422001158161430571923","17.23","17.23","没有申请退款","无退款申请","2022-08-14 16:45:24","2022-08-14 16:45:29"
="1643049660711433382",="1643049660707433382","海底捞金汤酸汤肥牛调料包家用黄灯笼辣椒商用酸辣料理包酸菜鱼","19.80","1","null","口味：酸汤肥牛200g*2袋【送1包小米辣】","null","null","交易成功","null",="2022081422001158161430571923","17.23","17.23","没有申请退款","无退款申请","2022-08-14 16:45:24","2022-08-14 16:45:29"
="2820262465653541562",="2820262465653541562","海天番茄沙司305g*3袋家用挤压瓶意面酱手抓饼番茄酱薯条挤挤装","30.00","1","HTZH89","null","null","null","交易成功","HTZH89",="2022081422001161761431700286","19.90","19.90","没有申请退款","无退款申请","2022-08-14 16:45:21","2022-08-14 16:47:57"
="2820260917942041843",="2820260917942041843","海底捞红烧肉调味料200g*2袋 家用酱料猪蹄排骨酱汁红烧肉调料包","7.90","1","null","净含量：200g;口味：红烧肉调料200g*1袋","null","null","交易成功","null",="2022081422001150381452406989","7.67","7.67","没有申请退款","无退款申请","2022-08-14 16:45:17","2022-08-14 16:45:21"
="2820625130325588457",="2820625130325588457","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081422001178061425798158","6.56","6.56","没有申请退款","无退款申请","2022-08-14 16:44:55","2022-08-14 16:44:59"
="2819411892085283119",="2819411892085283119","川南爽口下饭菜开味菜454g瓶装黄花豇豆咸菜四川早餐学生酱菜榨菜","9.80","1","null","口味：黄花下饭菜235g","null","null","交易成功","null",="2022081422001120341456061915","9.31","9.31","没有申请退款","无退款申请","2022-08-14 16:44:50","2022-08-14 16:44:56"
="2819408904342916065",="2819408904342916065","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022081422001141271431923379","8.08","8.08","没有申请退款","无退款申请","2022-08-14 16:43:55","2022-08-14 16:44:05"
="2820623330271042610",="2820623330271042610","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022081422001163051440948857","39.34","39.34","没有申请退款","无退款申请","2022-08-14 16:43:46","2022-08-14 16:43:50"
="2820258541058777100",="2820258541058777100","味千拉面猪骨汤拉面307g*5袋半干面速食面条日式豚骨拉面带汤料包","69.90","1","null","null","null","null","交易成功","null",="2022081422001152231427447400","48.11","48.11","没有申请退款","无退款申请","2022-08-14 16:42:26","2022-08-14 16:42:28"
="2819404008698003800",="2819404008698003800","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022081422001109151437919871","4.76","4.76","没有申请退款","无退款申请","2022-08-14 16:42:15","2022-08-14 16:42:23"
