"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2863038027799945025",="2863038027799945025","陈克明鸡蛋刀削挂面1kg×2袋陕西油泼面宽面条挂面烩面速食刀削面","17.90","1","null","口味：【鸡蛋风味】刀削挂面1kg+刀削面片240g","null","null","交易成功","null",="2022090222001125831403365427","17.37","17.37","没有申请退款","无退款申请","2022-09-02 23:59:48","2022-09-03 00:00:01"
="2863038387732519162",="2863038387731519162","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001189851412576730","6.90","6.90","没有申请退款","无退款申请","2022-09-02 23:59:44","2022-09-02 23:59:52"
="2863038387733519162",="2863038387731519162","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001189851412576730","6.90","6.90","没有申请退款","无退款申请","2022-09-02 23:59:44","2022-09-02 23:59:52"
="2863038387734519162",="2863038387731519162","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001189851412576730","7.90","7.90","没有申请退款","无退款申请","2022-09-02 23:59:44","2022-09-02 23:59:52"
="1660220076939810385",="1660220076938810385","好侍百梦多咖喱辣味100g*3盒日式风味块状咖喱酱家用咖喱拌饭调料","45.00","1","null","null","null","null","交易成功","null",="2022090222001125491404646186","28.91","28.91","没有申请退款","无退款申请","2022-09-02 23:59:00","2022-09-02 23:59:29"
="1660220076940810385",="1660220076938810385","海底捞水煮肉片调味料100g *3包家常菜火锅水煮肉片川菜调味料包","23.70","1","null","null","null","null","交易成功","null",="2022090222001125491404646186","21.61","21.61","没有申请退款","无退款申请","2022-09-02 23:59:00","2022-09-02 23:59:29"
="1660220076941810385",="1660220076938810385","海底捞番茄火锅底料200g酸爽汤底煲汤调料家用正宗四川重庆不辣","20.00","2","null","口味：番茄味","null","null","交易成功","null",="2022090222001125491404646186","17.30","17.30","没有申请退款","无退款申请","2022-09-02 23:59:00","2022-09-02 23:59:29"
="1660220076942810385",="1660220076938810385","海底捞宫保鸡丁调味料80g*3包 宫保鸡丁酱川菜调料酱家常菜佐料包","30.00","1","null","null","null","null","交易成功","null",="2022090222001125491404646186","13.15","13.15","没有申请退款","无退款申请","2022-09-02 23:59:00","2022-09-02 23:59:29"
="1660220076943810385",="1660220076938810385","海底捞鱼香肉丝调味料100g*3包川菜调味酱汁鱼香茄子家常菜调料包","30.00","1","null","null","null","null","交易成功","null",="2022090222001125491404646186","12.91","12.91","没有申请退款","无退款申请","2022-09-02 23:59:00","2022-09-02 23:59:29"
="1660220076944810385",="1660220076938810385","海底捞麻辣清油火锅底料220g四川重庆正宗串串香家用成都冒菜调料","12.90","3","null","口味：清油火锅底料220g*1袋","null","null","交易成功","null",="2022090222001125491404646186","37.67","37.67","没有申请退款","无退款申请","2022-09-02 23:59:00","2022-09-02 23:59:29"
="1660220256589536283",="1660220256589536283","王致和红豆沙馅泥500g家用粽子月饼馅料面包夹心商用即食包子烘培","9.50","1","wzhhds01","颜色分类：红豆沙500g*1袋","null","null","交易成功","wzhhds01",="2022090222001198881400970607","9.22","9.22","没有申请退款","无退款申请","2022-09-02 23:58:28","2022-09-02 23:58:33"
="1660935003189707779",="1660935003188707779","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","8.50","1","null","口味：红咖喱牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001109181445989290","8.08","8.08","没有申请退款","无退款申请","2022-09-02 23:58:11","2022-09-02 23:58:18"
="1660935003190707779",="1660935003188707779","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：冬阴功火锅底料210g*1袋","null","null","交易成功","null",="2022090222001109181445989290","12.26","12.26","没有申请退款","无退款申请","2022-09-02 23:58:11","2022-09-02 23:58:18"
="1660935003191707779",="1660935003188707779","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022090222001109181445989290","9.41","9.41","没有申请退款","无退款申请","2022-09-02 23:58:11","2022-09-02 23:58:18"
="2863037307552598532",="2863037307552598532","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022090222001116761447816438","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:58:08","2022-09-02 23:58:12"
="2862305281597836525",="2862305281596836525","海天柱侯酱380g*2瓶柱候酱炖肉火锅蘸酱拌饭拌面烧烤调味酱广东","10.80","1","htzhj001","口味：【实惠大瓶】-.柱侯酱380g*1瓶","null","null","交易成功","htzhj001",="2022090222001150251416178516","10.80","10.80","没有申请退款","无退款申请","2022-09-02 23:57:50","2022-09-02 23:58:34"
="2862305281598836525",="2862305281596836525","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","9.99","1","hthxj001","口味：【实惠大瓶】-.海鲜酱400g*1瓶","null","null","交易成功","hthxj001",="2022090222001150251416178516","9.99","9.99","没有申请退款","无退款申请","2022-09-02 23:57:50","2022-09-02 23:58:34"
="1660917434804984794",="1660917434804984794","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022090222001100381424060367","4.28","4.28","没有申请退款","无退款申请","2022-09-02 23:56:22","2022-09-02 23:57:02"
="2863034535649064465",="2863034535649064465","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","4","null","口味：1人份丨番茄底料125g","null","null","交易关闭","null",="2022090222001128091446504435","27.60","27.60","退款成功","27.60","2022-09-02 23:56:01","2022-09-02 23:56:04"
="2862652754701539363",="2862652754701539363","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022090222001135431401206670","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:55:50","2022-09-02 23:56:12"
="1661014777932663676",="1661014777932663676","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","2","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090222001122701406578838","13.11","13.11","没有申请退款","无退款申请","2022-09-02 23:55:31","2022-09-02 23:55:37"
="2862300313845614636",="2862300313845614636","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.80","1","null","口味：【买就送5】醇香牛油+浓香牛油","null","null","交易成功","null",="2022090222001112061450186949","13.11","13.11","没有申请退款","无退款申请","2022-09-02 23:54:10","2022-09-02 23:54:11"
="2861434548231529757",="2861434548231529757","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","走极兔邮政中通，记得送我小礼物哦，谢谢","交易成功","null",="2022090222001136301429273683","9.41","9.41","没有申请退款","无退款申请","2022-09-02 23:53:20","2022-09-02 23:53:23"
="1661014201509597689",="1661014201509597689","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","53.20","1","MJZH58","口味：【共8盒】4口味各2盒（经典款）","null","null","交易成功","MJZH58",="2022090222001129031434476495","43.20","43.20","没有申请退款","无退款申请","2022-09-02 23:53:19","2022-09-02 23:53:26"
="2862299089641529757",="2862299089641529757","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","走极兔邮政中通，记得送我小礼物哦，谢谢","交易成功","null",="2022090222001136301429074968","9.41","9.41","没有申请退款","无退款申请","2022-09-02 23:52:28","2022-09-02 23:52:34"
="2862299737604644026",="2862299737604644026","海底捞清汤火锅底料110g鲜菌汤不辣大骨汤料煲汤煮面调料小包家用","30.00","1","null","口味：清汤","null","null","交易成功","null",="2022090222001119101453689849","12.52","12.52","没有申请退款","无退款申请","2022-09-02 23:52:25","2022-09-02 23:52:32"
="1660216980316478997",="1660216980316478997","海底捞青椒牛油火锅底料150g重庆麻辣串串香炒菜煮面青椒鱼调味料","20.00","1","null","null","null","null","交易成功","null",="2022090222001126831405698922","7.67","7.67","没有申请退款","无退款申请","2022-09-02 23:51:09","2022-09-03 00:02:13"
="2863030143240907421",="2863030143240907421","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：香辣蘸料120g*3袋","null","null","交易成功","null",="2022090222001126911401374236","11.59","11.59","没有申请退款","无退款申请","2022-09-02 23:50:18","2022-09-02 23:50:45"
="2863027839789862543",="2863027839789862543","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","4","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022090222001144851422751899","83.60","83.60","没有申请退款","无退款申请","2022-09-02 23:49:49","2022-09-02 23:49:50"
="2861430228233759813",="2861430228233759813","海天拌饭酱200g*3瓶拌面拌饭酱香菇下饭菜辣椒酱佐餐香菇酱辣椒酱","9.90","1","htbfj02","口味：拌饭酱200g*1瓶","null","null","交易成功","htbfj02",="2022090222001165711445895339","9.90","9.90","没有申请退款","无退款申请","2022-09-02 23:49:46","2022-09-02 23:49:55"
="2863026399977136906",="2863026399977136906","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易关闭","null",="2022090222001142271456862937","6.90","6.90","退款成功","6.90","2022-09-02 23:49:24","2022-09-02 23:49:28"
="2863027911631093226",="2863027911631093226","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001125711443774419","6.56","6.56","没有申请退款","无退款申请","2022-09-02 23:49:21","2022-09-02 23:49:56"
="2862294157892600337",="2862294157892600337","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","走极兔中通邮政，记得送我小礼物哦，谢谢","交易成功","null",="2022090222001130191450131565","9.41","9.41","没有申请退款","无退款申请","2022-09-02 23:49:00","2022-09-02 23:49:08"
="1660929711154293886",="1660929711154293886","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：钙铁锌挂面*2袋+高钙挂面*1袋","null","null","交易成功","null",="2022090222001175021440802748","19.21","19.07","没有申请退款","无退款申请","2022-09-02 23:46:51","2022-09-02 23:47:00"
="2862295273089600337",="2862295273089600337","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","走极兔邮政中通，记得送我小礼物哦，谢谢","交易成功","null",="2022090222001130191451099674","9.41","9.41","没有申请退款","无退款申请","2022-09-02 23:46:28","2022-09-02 23:46:38"
="2862642710332163530",="2862642710332163530","凤球唛番茄调味酱850g沙司商用手抓饼薯条披萨意大利面酱番茄酱","12.90","1","null","null","null","null","交易成功","null",="2022090222001174201413856468","12.90","12.90","没有申请退款","无退款申请","2022-09-02 23:45:21","2022-09-02 23:45:25"
="1661010061618017369",="1661010061618017369","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022090222001187201407168741","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:44:42","2022-09-02 23:44:48"
="2862641846226258945",="2862641846226258945","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","42.40","1","MJZH62","口味：【共6盒】原味牛肉2盒+玉米2盒+咖喱2盒","null","null","交易成功","MJZH62",="2022090222001122611448278449","29.28","29.28","没有申请退款","无退款申请","2022-09-02 23:44:01","2022-09-02 23:44:06"
="2862638498821907501",="2862638498821907501","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022090222001114231446426197","9.41","9.41","没有申请退款","无退款申请","2022-09-02 23:42:49","2022-09-02 23:42:52"
="1660908218944009593",="1660908218944009593","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022090222001145381415637665","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:40:15","2022-09-02 23:40:26"
="1660926615176628068",="1660926615176628068","陈克明鸡蛋龙须面800g*3袋家用爽滑风味挂面热干面凉面方便速食面","20.80","1","null","口味：鸡蛋龙须挂面800g*1袋+金沙河原味挂面1kg*1捆","null","null","交易成功","null",="2022090222001195591439309081","20.18","20.18","没有申请退款","无退款申请","2022-09-02 23:40:00","2022-09-02 23:40:09"
="2863015455573332921",="2863015455573332921","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090222001116811457981844","6.56","6.56","没有申请退款","无退款申请","2022-09-02 23:37:46","2022-09-02 23:37:54"
="1661006713087605799",="1661006713087605799","海天烧烤汁230ml*2瓶家用商用牛排蘸酱卤味叉烧腌制酱料烧烤调料","25.00","1","HTZH47","null","null","null","交易成功","HTZH47",="2022090222001106261452878914","12.61","12.61","没有申请退款","无退款申请","2022-09-02 23:36:53","2022-09-02 23:37:03"
="2863013727843755543",="2863013727843755543","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090222001104341418373463","6.56","6.56","没有申请退款","无退款申请","2022-09-02 23:36:52","2022-09-02 23:36:58"
="1660208232609530984",="1660208232609530984","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易关闭","null",="2022090222001151561441363274","20.28","20.28","退款成功","20.28","2022-09-02 23:36:08","2022-09-02 23:36:12"
="1660207836714691494",="1660207836714691494","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022090222001138541406879643","20.90","20.90","没有申请退款","无退款申请","2022-09-02 23:35:58","2022-09-02 23:36:02"
="2861412156926243306",="2861412156926243306","草原红太阳火锅蘸料180g*6袋芝麻酱拌面酱韭花酱花生酱火锅蘸料","6.90","1","null","口味：香辣180g*1袋","null","null","交易成功","null",="2022090222001132321414136510","6.70","6.70","没有申请退款","无退款申请","2022-09-02 23:35:31","2022-09-02 23:35:37"
="2862282169529950809",="2862282169529950809","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022090222001149901411830118","20.90","20.90","没有申请退款","无退款申请","2022-09-02 23:35:30","2022-09-02 23:35:31"
="2861411364489696735",="2861411364489696735","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：鲜香菌汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022090222001131561442427106","12.26","12.26","没有申请退款","无退款申请","2022-09-02 23:33:50","2022-09-02 23:34:01"
="1660921323641707268",="1660921323641707268","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.50","1","null","口味：清油麻辣220g*1袋（3-5人份）","null","null","交易成功","null",="2022090222001111811403828479","13.32","13.32","没有申请退款","无退款申请","2022-09-02 23:31:46","2022-09-02 23:31:54"
="2862276193288504059",="2862276193288504059","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨清油底料120g","null","null","交易成功","null",="2022090222001158261454179168","6.56","6.56","没有申请退款","无退款申请","2022-09-02 23:30:34","2022-09-02 23:30:40"
="2863008723356397465",="2863008723356397465","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090222001196931402241447","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:30:23","2022-09-02 23:30:31"
="2861405676937476553",="2861405676937476553","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋（经典款）","null","null","交易成功","null",="2022090222001143311459149660","32.75","32.75","没有申请退款","无退款申请","2022-09-02 23:30:05","2022-09-02 23:30:07"
="1661001421567454984",="1661001421567454984","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090222001121571445350655","20.79","20.79","没有申请退款","无退款申请","2022-09-02 23:29:45","2022-09-02 23:29:56"
="1660204128771539382",="1660204128771539382","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋（经典款）","null","null","交易成功","null",="2022090222001122621455899045","32.92","32.92","没有申请退款","无退款申请","2022-09-02 23:29:28","2022-09-02 23:29:32"
="1661001601010098575",="1661001601010098575","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","18.50","1","AQZH32","颜色分类：【甜味型】甜酒曲8g*30袋（无赠品）","null","null","交易成功","AQZH32",="2022090222001145491404743407","17.95","17.95","没有申请退款","无退款申请","2022-09-02 23:28:14","2022-09-02 23:28:27"
="2862273097350216637",="2862273097350216637","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022090222001163291401666569","9.41","9.41","没有申请退款","无退款申请","2022-09-02 23:28:12","2022-09-02 23:28:22"
="2862623270700881803",="2862623270700881803","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022090222001188111444661380","4.76","4.76","没有申请退款","无退款申请","2022-09-02 23:28:11","2022-09-02 23:28:13"
="1660999621808843383",="1660999621808843383","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022090222001146341412272853","4.28","4.28","没有申请退款","无退款申请","2022-09-02 23:27:30","2022-09-02 23:27:32"
="2862623018199858000",="2862623018199858000","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001106121445900953","6.56","6.56","没有申请退款","无退款申请","2022-09-02 23:26:37","2022-09-02 23:26:47"
="2863003647319268404",="2863003647319268404","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","4","null","口味：香辣蘸料120g*3袋","null","null","交易成功","null",="2022090222001199081446855250","46.01","46.01","没有申请退款","无退款申请","2022-09-02 23:26:00","2022-09-02 23:26:05"
="1660917723384814685",="1660917723384814685","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022090222001194671448929759","8.25","8.25","没有申请退款","无退款申请","2022-09-02 23:24:53","2022-09-02 23:24:55"
="2863000983605352106",="2863000983605352106","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","8","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090222001110421411760399","52.44","52.44","没有申请退款","无退款申请","2022-09-02 23:24:51","2022-09-02 23:24:59"
="2862268129163569624",="2862268129163569624","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","3.50","1","aqjq01","颜色分类：【甜味型】甜酒曲8g*1袋（品尝装）","null","null","交易成功","aqjq01",="2022090222001117481406047135","3.40","3.40","没有申请退款","无退款申请","2022-09-02 23:24:04","2022-09-02 23:24:09"
="1660899902267023787",="1660899902266023787","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090222001139111444894364","6.56","6.56","没有申请退款","无退款申请","2022-09-02 23:23:54","2022-09-02 23:23:58"
="1660899902268023787",="1660899902266023787","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001139111444894364","7.51","7.51","没有申请退款","无退款申请","2022-09-02 23:23:54","2022-09-02 23:23:58"
="1660899902269023787",="1660899902266023787","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001139111444894364","6.56","6.56","没有申请退款","无退款申请","2022-09-02 23:23:54","2022-09-02 23:23:58"
="2861396784935653166",="2861396784935653166","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易关闭","null",="2022090222001157251403030114","20.90","20.90","退款成功","20.90","2022-09-02 23:23:09","2022-09-02 23:23:12"
="2863000515075999114",="2863000515075999114","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022090222001197451424104441","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:22:54","2022-09-02 23:23:02"
="2862617294476058022",="2862617294476058022","味千拉面猪骨汤拉面307g*5袋半干面速食面条日式豚骨拉面带汤料包","69.90","1","null","null","null","null","交易成功","null",="2022090222001161601412711075","58.11","58.11","没有申请退款","无退款申请","2022-09-02 23:22:50","2022-09-02 23:22:51"
="1660998325202956498",="1660998325202956498","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH07","口味：原味牛肉*4盒","null","null","交易成功","MJZH07",="2022090222001151971407869944","21.16","21.16","没有申请退款","无退款申请","2022-09-02 23:22:38","2022-09-02 23:22:44"
="2862265393609363522",="2862265393609363522","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022090222001120361416871285","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:22:36","2022-09-02 23:22:50"
="2862263125970114055",="2862263125970114055","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨三鲜底料100g","null","null","交易成功","null",="2022090222001105731448637954","6.56","6.56","没有申请退款","无退款申请","2022-09-02 23:21:47","2022-09-02 23:21:52"
="2861396208715954244",="2861396208715954244","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：原味蘸料120g*3袋","null","null","交易成功","null",="2022090222001185451423593373","11.70","11.70","没有申请退款","无退款申请","2022-09-02 23:21:40","2022-09-02 23:21:48"
="2861393940940566147",="2861393940940566147","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022090222001197561439219917","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:21:17","2022-09-02 23:21:18"
="1660898462051070470",="1660898462050070470","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001139871402292786","7.83","7.83","没有申请退款","无退款申请","2022-09-02 23:21:12","2022-09-02 23:21:13"
="1660898462052070470",="1660898462050070470","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001139871402292786","6.84","6.84","没有申请退款","无退款申请","2022-09-02 23:21:12","2022-09-02 23:21:13"
="1660898462053070470",="1660898462050070470","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090222001139871402292786","6.83","6.83","没有申请退款","无退款申请","2022-09-02 23:21:12","2022-09-02 23:21:13"
="2862997059435798506",="2862997059435798506","海底捞火锅蘸料原味香辣麻辣组合花生芝麻酱火锅调味料小包装家用","19.50","1","null","口味：【升级盒装】麻辣味3盒+鲜香味2盒（送土豆粉2包）","null","null","交易关闭","null",="2022090222001104251416343898","19.50","19.50","退款成功","19.50","2022-09-02 23:20:39","2022-09-02 23:20:45"
="1660914627548850594",="1660914627548850594","陈克明鸡蛋刀削挂面1kg×2袋陕西油泼面宽面条挂面烩面速食刀削面","21.90","1","null","口味：经典原味刀削挂面1kg*1袋+金沙河挂面1kg*1捆","null","null","交易成功","null",="2022090222001132671449763914","21.25","21.25","没有申请退款","无退款申请","2022-09-02 23:19:45","2022-09-02 23:20:46"
="1660894034783872084",="1660894034783872084","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022090222001179351433830422","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:16:51","2022-09-02 23:16:56"
="2862257257723299809",="2862257257723299809","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022090222001195471405441959","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:16:49","2022-09-02 23:16:56"
="1660992457987910383",="1660992457987910383","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090222001145001448424072","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:16:23","2022-09-02 23:16:33"
="2862257725209745218",="2862257725209745218","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090222001198231444967731","20.28","20.28","没有申请退款","无退款申请","2022-09-02 23:15:38","2022-09-02 23:15:50"
="2862607646348701546",="2862607646348701546","海天姜葱料酒1.28L去腥解膻牛肉羊肉烹饪调料黄酒炒菜调料大桶装","35.00","1","htjclj02","null","null","null","交易成功","htjclj02",="2022090222001187271450493898","13.39","13.39","没有申请退款","无退款申请","2022-09-02 23:15:13","2022-09-02 23:15:28"
="2861388792047615601",="2861388792047615601","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","53.20","1","MJZH58","口味：【共8盒】4口味各2盒（经典款）","null","null","交易成功","MJZH58",="2022090222001198911458697064","43.20","43.20","没有申请退款","无退款申请","2022-09-02 23:14:06","2022-09-02 23:14:12"
