"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2873787375297204065",="2873787375297204065","【99价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022090722001117441415447945","20.28","20.28","没有申请退款","无退款申请","2022-09-07 11:49:07","2022-09-07 11:49:17"
="1664720581499806378",="1664720581499806378","【99价】海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：麻辣蘸料120g*3袋","null","null","交易成功","null",="2022090722001110201417038995","11.35","11.35","没有申请退款","无退款申请","2022-09-07 11:48:52","2022-09-07 11:49:00"
="1663896036853406697",="1663896036853406697","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：上汤三鲜200g*1袋（3-5人份）","null","null","交易成功","null",="2022090722001139711450863910","12.26","12.26","没有申请退款","无退款申请","2022-09-07 11:48:27","2022-09-07 11:48:41"
="1664718889507680276",="1664718889507680276","【99价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022090722001133101406936595","4.76","4.76","没有申请退款","无退款申请","2022-09-07 11:47:29","2022-09-07 11:47:34"
="2872213704849060447",="2872213704848060447","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022090722001108861408459194","9.41","9.41","没有申请退款","无退款申请","2022-09-07 11:47:25","2022-09-07 11:47:30"
="2872213704850060447",="2872213704848060447","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","2","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090722001108861408459194","13.11","13.11","没有申请退款","无退款申请","2022-09-07 11:47:25","2022-09-07 11:47:30"
="2872215468242367529",="2872215468242367529","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","5.50","1","AQZH07","颜色分类：5g*5袋【送蒸布+切刀】","null","null","交易成功","AQZH07",="2022090722001130231455720579","5.23","5.23","没有申请退款","无退款申请","2022-09-07 11:47:11","2022-09-07 11:47:16"
="1664718061002900581",="1664718061002900581","【99价】陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：高钙挂面280g*3袋","null","null","交易成功","null",="2022090722001161531419687039","19.74","19.74","没有申请退款","无退款申请","2022-09-07 11:46:19","2022-09-07 11:46:32"
="2873473778994004224",="2873473778994004224","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","3","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090722001165881407337835","19.67","19.67","没有申请退款","无退款申请","2022-09-07 11:45:10","2022-09-07 11:45:16"
="2873060461342413756",="2873060461342413756","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090722001143611454119775","6.56","6.56","没有申请退款","无退款申请","2022-09-07 11:44:02","2022-09-07 11:44:27"
="2873060569287633705",="2873060569287633705","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090722001149411404505667","6.56","6.56","没有申请退款","无退款申请","2022-09-07 11:43:59","2022-09-07 11:44:05"
="2873473274465201321",="2873473274465201321","【99价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090722001134601419700251","20.28","20.28","没有申请退款","无退款申请","2022-09-07 11:43:52","2022-09-07 11:44:04"
="1664600198490763871",="1664600198490763871","【99价】川娃子酸汤肥牛调味料260g*3袋酸汤鱼酸辣金汤麻辣烫鱼火锅底料","29.80","1","null","口味：【每袋9.94元】酸汤肥牛底料260g*3袋","null","null","交易成功","null",="2022090722001161021449138151","29.80","29.80","没有申请退款","无退款申请","2022-09-07 11:43:03","2022-09-07 11:43:12"
="2873054557747478050",="2873054557746478050","【99价】海底捞自热米饭自热锅煲仔饭即食自热宿舍快餐免煮饭方便速食食品","14.50","1","null","口味：红烧牛肉自热米饭*1盒（送香菇酱2包）","null","null","交易成功","null",="2022090722001162041455438961","11.43","11.43","没有申请退款","无退款申请","2022-09-07 11:42:18","2022-09-07 11:42:23"
="2873054557748478050",="2873054557746478050","【99价】海底捞自热米饭自热锅煲仔饭即食自热宿舍快餐免煮饭方便速食食品","14.50","1","null","口味：广式煲仔饭*1盒（送香菇酱2包）","null","null","交易成功","null",="2022090722001162041455438961","11.43","11.43","没有申请退款","无退款申请","2022-09-07 11:42:18","2022-09-07 11:42:23"
="2873054557749478050",="2873054557746478050","【99价】海底捞自热米饭自热锅煲仔饭即食自热宿舍快餐免煮饭方便速食食品","13.90","1","null","口味：黄焖鸡自热米饭*1盒（送香菇酱2包）","null","null","交易成功","null",="2022090722001162041455438961","11.43","11.43","没有申请退款","无退款申请","2022-09-07 11:42:18","2022-09-07 11:42:23"
="2873054557750478050",="2873054557746478050","【99价】太太笑馄饨汤料包小包装家用外卖大小混沌虾皮紫菜云吞面调料20包","14.88","1","null","null","null","null","交易成功","null",="2022090722001162041455438961","13.18","13.18","没有申请退款","无退款申请","2022-09-07 11:42:18","2022-09-07 11:42:23"
="2873054557751478050",="2873054557746478050","【99价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤2袋+鸡汤1袋（经典款）","null","null","交易成功","null",="2022090722001162041455438961","29.21","29.21","没有申请退款","无退款申请","2022-09-07 11:42:18","2022-09-07 11:42:23"
="2872197180872955536",="2872197180872955536","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090722001177091454235692","6.56","6.56","没有申请退款","无退款申请","2022-09-07 11:41:54","2022-09-07 11:42:38"
="2873759511437713615",="2873759511436713615","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090722001181161458823761","6.56","6.56","没有申请退款","无退款申请","2022-09-07 11:39:42","2022-09-07 11:40:06"
="2873759511438713615",="2873759511436713615","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090722001181161458823761","6.56","6.56","没有申请退款","无退款申请","2022-09-07 11:39:42","2022-09-07 11:40:06"
="2873459054303184825",="2873459054303184825","【99价】陈克明鸡蛋刀削挂面1kg×2袋陕西油泼面宽面条挂面烩面速食刀削面","21.90","1","null","口味：经典原味刀削挂面1kg*1袋+金沙河挂面1kg*1捆","null","null","交易成功","null",="2022090722001129941409266483","21.25","21.25","没有申请退款","无退款申请","2022-09-07 11:39:13","2022-09-07 11:39:18"
="1664705713766036080",="1664705713765036080","【99价】海底捞火锅蘸料原味香辣麻辣组合花生芝麻酱火锅调味料小包装家用","19.50","1","null","口味：原味3包+麻辣2包送土豆粉2包）","null","null","交易成功","null",="2022090722001130521419893226","18.92","18.92","没有申请退款","无退款申请","2022-09-07 11:38:23","2022-09-07 11:38:27"
="1664705713767036080",="1664705713765036080","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","22.80","1","null","口味：【买就送5】清油麻辣220g+番茄底料","null","null","交易成功","null",="2022090722001130521419893226","21.66","21.66","没有申请退款","无退款申请","2022-09-07 11:38:23","2022-09-07 11:38:27"
="2873039797922799021",="2873039797922799021","【99价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤2袋+鸡汤1袋","null","您好，我要的口味不要弄错哦！","交易成功","null",="2022090722001185261457244118","32.13","32.13","没有申请退款","无退款申请","2022-09-07 11:37:49","2022-09-07 11:37:56"
="2873751555999227646",="2873751555999227646","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090722001174031446232560","6.90","6.90","没有申请退款","无退款申请","2022-09-07 11:37:17","2022-09-07 11:37:23"
="2872182348743536921",="2872182348743536921","【99价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.80","1","AQZH45","颜色分类：【包子馒头用】干酵母12g*5袋（无赠品）","null","null","交易成功","AQZH45",="2022090722001142401439376116","8.54","8.54","没有申请退款","无退款申请","2022-09-07 11:37:10","2022-09-07 11:37:12"
="1664590946100252068",="1664590946100252068","【99价】海天招牌拌饭酱300g*2瓶香辣香菇味下饭酱辣椒酱拌面调味酱炸酱面","13.90","1","htbfj01","口味：【香辣】招牌拌饭酱300g*1瓶","null","null","交易成功","htbfj01",="2022090722001150811410333432","13.69","13.69","没有申请退款","无退款申请","2022-09-07 11:36:14","2022-09-07 11:36:24"
="2873449586034524566",="2873449586034524566","【99价】海底捞上汤酸菜鱼调料包老坛泡椒酸汤鱼火锅底料水煮鱼筷手小厨","29.70","1","null","口味：上汤酸菜鱼*3包（送小米辣3包）","null","null","交易成功","null",="2022090722001123891411578756","29.28","29.28","没有申请退款","无退款申请","2022-09-07 11:36:05","2022-09-07 11:36:09"
="2873745615557936763",="2873745615557936763","【99价】海底捞拌饭酱燕麦青椒佐餐酱牛肉酱黄豆拌面条下饭酱调味酱辣椒酱","23.90","1","null","口味：【掌柜推荐】燕麦青椒+精品牛肉酱（送3包香菇酱）","null","null","交易成功","null",="2022090722001185661447315906","23.19","23.19","没有申请退款","无退款申请","2022-09-07 11:35:03","2022-09-07 11:35:05"
="1664586986698356180",="1664586986698356180","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090722001193621458683389","6.56","6.56","没有申请退款","无退款申请","2022-09-07 11:34:38","2022-09-07 11:34:47"
="2873026729690470318",="2873026729690470318","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022090722001190501438390601","22.80","22.80","没有申请退款","无退款申请","2022-09-07 11:33:43","2022-09-07 11:33:49"
="2873438714614943228",="2873438714614943228","【99价】味千拉面猪骨汤拉面307g*5袋半干面速食面条日式豚骨拉面带汤料包","69.90","1","null","null","null","null","交易成功","null",="2022090722001176601410990666","40.52","40.52","没有申请退款","无退款申请","2022-09-07 11:33:19","2022-09-07 11:33:25"
="2873434610890181162",="2873434610890181162","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","26.90","1","null","口味：【共3盒】原味牛肉1盒+玉米1盒+洋葱1盒","null","null","交易成功","null",="2022090722001185041450384755","16.90","16.90","没有申请退款","无退款申请","2022-09-07 11:32:18","2022-09-07 11:32:31"
="1664598435718296874",="1664598435718296874","海天锦上鲜蒜蓉辣酱辣椒酱230g*2拌饭拌面酱沙县麻辣火锅蘸料东北","30.00","1","HTZH13","null","null","null","交易成功","HTZH13",="2022090722001113101406509478","17.37","17.37","没有申请退款","无退款申请","2022-09-07 11:32:02","2022-09-07 11:32:08"
="2873019889878197901",="2873019889878197901","雀巢maggi美极土豆泥35g*6盒装冲泡即食代餐速食早餐夜宵懒人食品","49.90","1","null","口味：【新口味】原味土豆泥*6盒","null","null","交易成功","null",="2022090722001114941415385235","39.90","39.90","没有申请退款","无退款申请","2022-09-07 11:31:39","2022-09-07 11:31:40"
="1664694445739509380",="1664694445739509380","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090722001142351444637785","6.90","6.90","没有申请退款","无退款申请","2022-09-07 11:31:30","2022-09-07 11:31:32"
="2873014669494105736",="2873014669494105736","【99价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.90","1","AQZH28","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH28",="2022090722001101151410726567","5.73","5.73","没有申请退款","无退款申请","2022-09-07 11:30:03","2022-09-07 11:30:13"
="2873426762849722516",="2873426762849722516","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090722001182951433447933","7.51","7.51","没有申请退款","无退款申请","2022-09-07 11:29:51","2022-09-07 11:29:55"
="1664595843084964580",="1664595843084964580","【99价】陈克明高筋小麦粉1kg家用烘培饺子粉面条粉煎饼做包子馒头专用粉","12.90","1","null","口味：【做包子/面条】高筋小麦粉1kg*1袋","null","null","交易成功","null",="2022090722001130781401206152","12.52","12.52","没有申请退款","无退款申请","2022-09-07 11:29:30","2022-09-07 11:29:35"
="2872156140640121008",="2872156140640121008","【99价】海天烧烤汁1.28L商用叉烧腌制酱料烧烤调料烧烤牛排鸡翅烤肉调料","35.80","1","htskz02","null","null","null","交易成功","htskz02",="2022090722001102471420953247","19.80","19.80","没有申请退款","无退款申请","2022-09-07 11:28:56","2022-09-07 11:29:15"
="2873722287801482247",="2873722287801482247","【99价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.90","1","AQZH28","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH28",="2022090722001191561449859587","5.90","5.90","没有申请退款","无退款申请","2022-09-07 11:28:41","2022-09-07 11:28:56"
="2873720451860823861",="2873720451860823861","【99价】太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022090722001104141459696741","39.60","39.60","没有申请退款","无退款申请","2022-09-07 11:27:44","2022-09-07 11:27:49"
="2873419274824042911",="2873419274823042911","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸汤肥牛200g*1袋","null","null","交易成功","null",="2022090722001139141448039530","9.41","9.41","没有申请退款","无退款申请","2022-09-07 11:27:42","2022-09-07 11:27:47"
="2873419274825042911",="2873419274823042911","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","15.80","1","null","口味：【买就送5】青椒牛油150g*2袋","null","null","交易成功","null",="2022090722001139141448039530","15.01","15.01","没有申请退款","无退款申请","2022-09-07 11:27:42","2022-09-07 11:27:47"
="2873419274826042911",="2873419274823042911","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","20.70","2","null","口味：（辣汤组合）醇香牛油+清油120g+浓香牛油【送土豆粉2包】","null","null","交易成功","null",="2022090722001139141448039530","39.33","39.33","没有申请退款","无退款申请","2022-09-07 11:27:42","2022-09-07 11:27:47"
="1663865580269114288",="1663865580269114288","【99价】正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","14.90","1","hthxj001","口味：【便捷小瓶】-.海鲜酱250g*2瓶","null","null","交易成功","hthxj001",="2022090722001140471417390199","14.61","14.61","没有申请退款","无退款申请","2022-09-07 11:26:49","2022-09-07 11:26:57"
="2873718291277344911",="2873718291277344911","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090722001152861410301264","6.56","6.56","没有申请退款","无退款申请","2022-09-07 11:26:31","2022-09-07 11:26:51"
="2872149984107411117",="2872149984107411117","【99价】海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：麻辣蘸料120g*3袋","null","null","交易成功","null",="2022090722001177351441576229","11.35","11.35","没有申请退款","无退款申请","2022-09-07 11:26:29","2022-09-07 11:26:31"
="2873414414422130861",="2873414414422130861","【99价】凤球唛番茄调味酱850g沙司商用手抓饼薯条披萨意大利面酱番茄酱","12.90","2","null","null","null","null","交易关闭","null",="2022090722001197491409306973","22.71","22.71","退款成功","22.71","2022-09-07 11:25:44","2022-09-07 11:25:45"
="2872145772373220502",="2872145772373220502","【99价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022090722001189771452153888","20.28","20.28","没有申请退款","无退款申请","2022-09-07 11:25:35","2022-09-07 11:25:38"
="1664587527038541896",="1664587527038541896","【99价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022090722001120011441523847","32.85","32.85","没有申请退款","无退款申请","2022-09-07 11:24:06","2022-09-07 11:24:11"
="2873407250037191633",="2873407250037191633","【99价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090722001176871408150284","20.48","20.48","没有申请退款","无退款申请","2022-09-07 11:23:17","2022-09-07 11:23:29"
="2872138968063488857",="2872138968063488857","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022090722001156991408315495","8.08","8.08","没有申请退款","无退款申请","2022-09-07 11:23:16","2022-09-07 11:23:39"
="2872987237613347123",="2872987237613347123","【99价】海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：麻辣蘸料120g*3袋","null","null","交易成功","null",="2022090722001150941417324221","11.35","11.35","没有申请退款","无退款申请","2022-09-07 11:22:19","2022-09-07 11:23:43"
="2873702199147124624",="2873702199147124624","味千拉面3种口味调料包610g*2袋豚骨拉面汤料包8人份日式速食面条","57.99","1","null","口味：【12人份】味千汤拉面（3种口味）610g*3袋","null","null","交易成功","null",="2022090722001177901418014581","48.67","48.67","没有申请退款","无退款申请","2022-09-07 11:22:01","2022-09-07 11:22:10"
="2873399474089338461",="2873399474089338461","特辣兵柠檬木瓜丝260g*2瓶香辣木瓜丝酱菜木瓜丁木瓜条下饭菜榨菜","29.80","1","null","口味：柠檬味木瓜丝260g*3瓶","null","null","交易关闭","null",="2022090722001142521419626491","28.91","28.91","退款成功","28.91","2022-09-07 11:21:11","2022-09-07 11:21:15"
="2872981909775993421",="2872981909774993421","【99价】海天豆瓣酱230g蒸排骨拌面蒸鱼辣椒煎炒蘸焖酱类调料厨房调味酱料","11.80","1","htdbj01","null","null","null","交易成功","htdbj01",="2022090722001166321418520483","11.45","11.45","没有申请退款","无退款申请","2022-09-07 11:20:52","2022-09-07 11:20:57"
="2872981909776993421",="2872981909774993421","【99价】正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","8.90","1","hthxj001","口味：【便捷小瓶】-.海鲜酱250g*1瓶","null","null","交易成功","hthxj001",="2022090722001166321418520483","8.64","8.64","没有申请退款","无退款申请","2022-09-07 11:20:52","2022-09-07 11:20:57"
="2873694639453064825",="2873694639453064825","【99价】王致和韭花酱320g*2瓶 商用涮羊肉烧烤蘸菜酱涮羊肉烧烤火锅蘸料","8.90","1","wzhjhj01","口味：韭菜花酱320g*1瓶","null","null","交易成功","wzhjhj01",="2022090722001140831409879399","8.64","8.64","没有申请退款","无退款申请","2022-09-07 11:20:23","2022-09-07 11:20:27"
="1663854312788700579",="1663854312788700579","草原红太阳烧烤蘸料原味45g*5袋腌料蘸料烧烤撒料烤面筋BBQ调味料","25.80","1","null","null","null","null","交易成功","null",="2022090722001188451435171397","14.71","14.71","没有申请退款","无退款申请","2022-09-07 11:20:07","2022-09-07 11:20:12"
="1663854024348891272",="1663854024348891272","【99价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022090722001145861406918733","32.99","32.99","没有申请退款","无退款申请","2022-09-07 11:19:33","2022-09-07 11:22:24"
="2873685999947251339",="2873685999947251339","【99价】太太乐三鲜鸡精500g 煲汤炒菜增鲜火锅代替味精鸡精家用厨房调料","19.90","1","ttljj02","null","null","null","交易成功","ttljj02",="2022090722001174721456571051","19.31","19.31","没有申请退款","无退款申请","2022-09-07 11:18:30","2022-09-07 11:18:34"
="2872114416736913817",="2872114416736913817","【99价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090722001130561446873832","20.28","20.28","没有申请退款","无退款申请","2022-09-07 11:16:52","2022-09-07 11:16:55"
="2873678619858224846",="2873678619858224846","【99价】陈克明鸡蛋龙须面800g*3袋家用爽滑风味挂面热干面凉面方便速食面","25.80","2","null","口味：鸡蛋爽滑挂面800g*3袋","null","null","交易成功","null",="2022090722001150851440789236","43.21","43.21","没有申请退款","无退款申请","2022-09-07 11:16:26","2022-09-07 11:16:31"
="2873381366158440964",="2873381366158440964","【99价】凤球唛青芥辣43g 管芥末青芥辣芥末膏鱼生寿司料理刺身烧烤调味酱","9.90","1","fqmqjl01","净含量：43g","null","null","交易成功","fqmqjl01",="2022090722001106231451715878","9.61","9.61","没有申请退款","无退款申请","2022-09-07 11:16:08","2022-09-07 11:16:29"
="2872111716986888565",="2872111716986888565","【99价】海底捞自热米饭自热锅煲仔饭即食自热宿舍快餐免煮饭方便速食食品","14.50","1","null","口味：广式煲仔饭*1盒（送香菇酱2包）","null","null","交易成功","null",="2022090722001188491414322525","12.52","12.52","没有申请退款","无退款申请","2022-09-07 11:15:56","2022-09-07 11:16:55"
="2873377586689285704",="2873377586689285704","【99价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090722001148491412639206","17.53","17.53","没有申请退款","无退款申请","2022-09-07 11:15:41","2022-09-07 11:15:51"
="2872965457043713850",="2872965457043713850","【99价】太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022090722001192801410500733","38.42","38.42","退款关闭","0.00","2022-09-07 11:15:38","2022-09-07 11:15:46"
="1663845744917116993",="1663845744917116993","【99价】海底捞麻辣小龙虾调味料十三香蒜蓉油焖香辣蟹调料包蒜香配料酱料","9.90","1","null","口味：香辣味200g","null","null","交易成功","null",="2022090722001138821407614616","9.90","9.90","没有申请退款","无退款申请","2022-09-07 11:15:24","2022-09-07 11:15:32"
="2872107756896486305",="2872107756896486305","【99价】太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022090722001124371425649177","39.43","39.43","没有申请退款","无退款申请","2022-09-07 11:15:18","2022-09-07 11:15:20"
="1663844700921476478",="1663844700921476478","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022090722001128481411742431","8.08","8.08","没有申请退款","无退款申请","2022-09-07 11:14:53","2022-09-07 11:15:01"
="1664554874782319585",="1664554874782319585","【99价】陈克明波纹面香菇风味800g*2袋 鸡汁排骨风味面炒面非油炸方便面","32.80","4","null","口味：香菇+鸡汁+排骨（各一袋）","null","null","交易成功","null",="2022090722001103121456463589","127.27","127.27","没有申请退款","无退款申请","2022-09-07 11:14:38","2022-09-07 11:15:00"
="2873672211748865655",="2873672211748865655","【99价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090722001145801406084128","20.28","20.28","没有申请退款","无退款申请","2022-09-07 11:14:37","2022-09-07 11:15:53"
="1663845924010660796",="1663845924010660796","草原红太阳香辣五香老卤料120g*3袋四川卤水卤肉浓缩卤水汁卤料包","15.80","1","null","口味：香辣味老卤料120g*2袋","null","null","交易成功","null",="2022090722001157711448978666","15.33","15.33","没有申请退款","无退款申请","2022-09-07 11:14:30","2022-09-07 11:14:34"
="2872957465071242602",="2872957465071242602","【99价】太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022090722001150421422163827","39.05","39.05","没有申请退款","无退款申请","2022-09-07 11:13:17","2022-09-07 11:13:21"
="1664551382708010994",="1664551382708010994","【99价】太太乐三鲜鸡精100g*2袋 炒菜提鲜煲汤代替味精鸡精家用厨房调料","11.60","1","TTLZH09","null","null","null","交易成功","TTLZH09",="2022090722001161701409004899","10.48","10.48","没有申请退款","无退款申请","2022-09-07 11:12:36","2022-09-07 11:12:47"
="2873366678271099615",="2873366678271099615","【99价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022090722001140801410269794","20.28","20.28","没有申请退款","无退款申请","2022-09-07 11:12:26","2022-09-07 11:12:28"
="2872100304117012719",="2872100304117012719","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨冬阴功底料120g","null","null","交易关闭","null",="2022090722001119441413135782","6.56","6.56","退款成功","6.56","2022-09-07 11:12:23","2022-09-07 11:12:33"
="2873365454354633705",="2873365454354633705","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090722001105891404970975","6.56","6.56","没有申请退款","无退款申请","2022-09-07 11:12:20","2022-09-07 11:12:27"
="1664663341064660796",="1664663341064660796","太太乐酸汤肥牛调味料100g*3袋酸菜鱼家用金酸汤酱料理包火锅底料","16.90","1","TTLZH25","口味：酸汤肥牛调味料100g*2袋","null","null","交易成功","TTLZH25",="2022090722001157711448631054","16.40","16.40","没有申请退款","无退款申请","2022-09-07 11:12:19","2022-09-07 11:12:24"
="1664564631704339586",="1664564631704339586","【99价】雀巢Maggi美极土豆泥冲泡代餐方便即食宵夜速食懒人食品 12盒整箱","84.80","1","MJZH57","口味：【整箱12盒】原味牛肉*12盒","null","null","交易成功","MJZH57",="2022090722001171311410813189","64.80","64.80","没有申请退款","无退款申请","2022-09-07 11:12:03","2022-09-07 11:51:01"
="2873662527876391451",="2873662527876391451","【99价】味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022090722001184721449579180","28.61","28.61","没有申请退款","无退款申请","2022-09-07 11:11:56","2022-09-07 11:12:02"
